# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 2.065965672954916954e-04 1.744278939440846443e-03 8.192805945873260498e-02 7.183474372141063213e-04 9.929441846907138824e-03 5.060079973191022873e-03 1.024742703884840012e-02 1.259489217773079872e-03 3.562702797353267670e-03 7.918505580164492130e-04 1.522217527963221073e-03 5.904830759391188622e-04 4.220386967062950134e-03 4.906601388938724995e-04 1.918822759762406349e-03 1.885191595647484064e-04 1.398701220750808716e-03 6.374701857566833496e-02 7.183474372141063213e-04 9.929441846907138824e-03 5.060079973191022873e-03 1.024742703884840012e-02 1.259489217773079872e-03 3.562702797353267670e-03 7.918505580164492130e-04 1.522217527963221073e-03 5.904830759391188622e-04 4.220386967062950134e-03 4.906601388938724995e-04 1.918822759762406349e-03
1.100000000000000000e+04 2.157739218091592193e-04 1.063481322489678860e-03 6.961328536272048950e-02 5.995366373099386692e-04 6.088885013014078140e-03 4.953878931701183319e-03 7.097797933965921402e-03 8.829090511426329613e-04 1.781685976311564445e-03 8.061178959906101227e-04 1.184256863780319691e-03 6.183897494338452816e-04 3.203736850991845131e-03 4.460616619326174259e-04 1.108988188207149506e-03 1.990322343772277236e-04 8.066360605880618095e-04 5.381441861391067505e-02 5.995366373099386692e-04 6.088885013014078140e-03 4.953878931701183319e-03 7.097797933965921402e-03 8.829090511426329613e-04 1.781685976311564445e-03 8.061178959906101227e-04 1.184256863780319691e-03 6.183897494338452816e-04 3.203736850991845131e-03 4.460616619326174259e-04 1.108988188207149506e-03
1.200000000000000000e+04 2.135567337973043323e-04 6.673287716694176197e-04 6.121110171079635620e-02 5.892936023883521557e-04 4.014947917312383652e-03 4.913132637739181519e-03 5.351877771317958832e-03 7.409976678900420666e-04 1.070030150003731251e-03 7.349632796831429005e-04 9.635949973016977310e-04 6.338261300697922707e-04 2.823749789968132973e-03 4.192162887193262577e-04 1.100942376069724560e-03 1.961249799933284521e-04 5.123472656123340130e-04 4.743284732103347778e-02 5.892936023883521557e-04 4.014947917312383652e-03 4.913132637739181519e-03 5.351877771317958832e-03 7.409976678900420666e-04 1.070030150003731251e-03 7.349632796831429005e-04 9.635949973016977310e-04 6.338261300697922707e-04 2.823749789968132973e-03 4.192162887193262577e-04 1.100942376069724560e-03
1.300000000000000000e+04 2.054275828413665295e-04 5.447560688480734825e-04 5.329820141196250916e-02 5.068326718173921108e-04 2.707919804379343987e-03 4.720777273178100586e-03 3.893110901117324829e-03 5.722714122384786606e-04 7.914063753560185432e-04 6.944673950783908367e-04 7.780799060128629208e-04 6.078562582843005657e-04 2.633436117321252823e-03 3.432373632676899433e-04 9.558967431075870991e-04 1.877422328107059002e-04 4.426848900038748980e-04 4.115914925932884216e-02 5.068326718173921108e-04 2.707919804379343987e-03 4.720777273178100586e-03 3.893110901117324829e-03 5.722714122384786606e-04 7.914063753560185432e-04 6.944673950783908367e-04 7.780799060128629208e-04 6.078562582843005657e-04 2.633436117321252823e-03 3.432373632676899433e-04 9.558967431075870991e-04
1.400000000000000000e+04 1.919827627716585994e-04 4.548718861769884825e-04 4.794694110751152039e-02 3.798990510404109955e-04 1.965645002201199532e-03 4.461855627596378326e-03 2.908289665356278419e-03 3.993747523054480553e-04 5.517551908269524574e-04 6.448640488088130951e-04 5.960534908808767796e-04 4.934967146255075932e-04 2.423402853310108185e-03 3.124039212707430124e-04 8.507726015523076057e-04 1.749674702296033502e-04 3.714459307957440615e-04 3.680482879281044006e-02 3.798990510404109955e-04 1.965645002201199532e-03 4.461855627596378326e-03 2.908289665356278419e-03 3.993747523054480553e-04 5.517551908269524574e-04 6.448640488088130951e-04 5.960534908808767796e-04 4.934967146255075932e-04 2.423402853310108185e-03 3.124039212707430124e-04 8.507726015523076057e-04
1.500000000000000000e+04 1.730298390612006187e-04 3.563801583368331194e-04 4.615795239806175232e-02 2.874775964301079512e-04 1.713376143015921116e-03 4.264831077307462692e-03 2.406119136139750481e-03 3.006751649081707001e-04 4.410331312101334333e-04 6.075775600038468838e-04 4.851205740123987198e-04 3.723371191881597042e-04 2.186572877690196037e-03 2.405161067144945264e-04 7.319406722672283649e-04 1.571492175571620464e-04 2.899982500821352005e-04 3.540300950407981873e-02 2.874775964301079512e-04 1.713376143015921116e-03 4.264831077307462692e-03 2.406119136139750481e-03 3.006751649081707001e-04 4.410331312101334333e-04 6.075775600038468838e-04 4.851205740123987198e-04 3.723371191881597042e-04 2.186572877690196037e-03 2.405161067144945264e-04 7.319406722672283649e-04
1.600000000000000000e+04 1.653620129218325019e-04 2.676529111340641975e-04 4.513406008481979370e-02 2.474970533512532711e-04 1.569957239553332329e-03 4.135591909289360046e-03 2.159190597012639046e-03 2.518432738725095987e-04 4.016386810690164566e-04 5.777783226221799850e-04 4.250728234183043242e-04 2.913739008363336325e-04 1.961432863026857376e-03 1.813457784010097384e-04 6.132174166850745678e-04 1.502154773334041238e-04 2.201945899287238717e-04 3.461560234427452087e-02 2.474970533512532711e-04 1.569957239553332329e-03 4.135591909289360046e-03 2.159190597012639046e-03 2.518432738725095987e-04 4.016386810690164566e-04 5.777783226221799850e-04 4.250728234183043242e-04 2.913739008363336325e-04 1.961432863026857376e-03 1.813457784010097384e-04 6.132174166850745678e-04
1.700000000000000000e+04 1.650246995268389583e-04 1.978719519684091210e-04 4.435703903436660767e-02 2.402073441771790385e-04 1.431303331628441811e-03 4.003691487014293671e-03 2.005441347137093544e-03 2.165084442822262645e-04 3.685889532789587975e-04 5.464332061819732189e-04 3.666605043690651655e-04 2.289384574396535754e-04 1.750265248119831085e-03 1.480992359574884176e-04 5.019357777200639248e-04 1.500053767813369632e-04 1.659108675085008144e-04 3.402972593903541565e-02 2.402073441771790385e-04 1.431303331628441811e-03 4.003691487014293671e-03 2.005441347137093544e-03 2.165084442822262645e-04 3.685889532789587975e-04 5.464332061819732189e-04 3.666605043690651655e-04 2.289384574396535754e-04 1.750265248119831085e-03 1.480992359574884176e-04 5.019357777200639248e-04
1.800000000000000000e+04 1.660814741626381874e-04 1.444276276743039489e-04 4.369819536805152893e-02 2.482111740391701460e-04 1.296523958444595337e-03 3.875130321830511093e-03 1.923732692375779152e-03 1.979294611373916268e-04 3.398552071303129196e-04 5.118793342262506485e-04 3.145551600027829409e-04 1.843052887124940753e-04 1.556881587021052837e-03 1.227608154295012355e-04 4.178536182735115290e-04 1.506961416453123093e-04 1.235316303791478276e-04 3.353452309966087341e-02 2.482111740391701460e-04 1.296523958444595337e-03 3.875130321830511093e-03 1.923732692375779152e-03 1.979294611373916268e-04 3.398552071303129196e-04 5.118793342262506485e-04 3.145551600027829409e-04 1.843052887124940753e-04 1.556881587021052837e-03 1.227608154295012355e-04 4.178536182735115290e-04
1.900000000000000000e+04 1.659931149333715439e-04 1.033320731949061155e-04 4.315618425607681274e-02 2.631636161822825670e-04 1.172576565295457840e-03 3.746057394891977310e-03 1.852249610237777233e-03 1.891279389383271337e-04 3.104673523921519518e-04 4.702353617176413536e-04 2.713264548219740391e-04 1.527306012576445937e-04 1.389965065754950047e-03 1.024608500301837921e-04 3.577393654268234968e-04 1.499057543696835637e-04 8.923072164179757237e-05 3.313220664858818054e-02 2.631636161822825670e-04 1.172576565295457840e-03 3.746057394891977310e-03 1.852249610237777233e-03 1.891279389383271337e-04 3.104673523921519518e-04 4.702353617176413536e-04 2.713264548219740391e-04 1.527306012576445937e-04 1.389965065754950047e-03 1.024608500301837921e-04 3.577393654268234968e-04
2.000000000000000000e+04 1.647486060392111540e-04 7.150379678932949901e-05 4.269744828343391418e-02 2.789754362311214209e-04 1.062807277776300907e-03 3.617487847805023193e-03 1.805153442546725273e-03 1.812038681237027049e-04 2.860041277017444372e-04 4.283810849301517010e-04 2.371980081079527736e-04 1.317576388828456402e-04 1.251070760190486908e-03 8.740271005081012845e-05 3.170957497786730528e-04 1.478138146921992302e-04 6.121541809989139438e-05 3.278042376041412354e-02 2.789754362311214209e-04 1.062807277776300907e-03 3.617487847805023193e-03 1.805153442546725273e-03 1.812038681237027049e-04 2.860041277017444372e-04 4.283810849301517010e-04 2.371980081079527736e-04 1.317576388828456402e-04 1.251070760190486908e-03 8.740271005081012845e-05 3.170957497786730528e-04
2.100000000000000000e+04 1.630663755349814892e-04 4.717786941910162568e-05 4.235470667481422424e-02 2.962710277643054724e-04 9.745444986037909985e-04 3.491171170026063919e-03 1.744325389154255390e-03 1.755178527673706412e-04 2.646730572450906038e-04 3.922897158190608025e-04 2.130466164089739323e-04 1.195720178657211363e-04 1.137790619395673275e-03 7.956751505844295025e-05 2.897754311561584473e-04 1.452420401619747281e-04 3.942132389056496322e-05 3.251099586486816406e-02 2.962710277643054724e-04 9.745444986037909985e-04 3.491171170026063919e-03 1.744325389154255390e-03 1.755178527673706412e-04 2.646730572450906038e-04 3.922897158190608025e-04 2.130466164089739323e-04 1.195720178657211363e-04 1.137790619395673275e-03 7.956751505844295025e-05 2.897754311561584473e-04
2.200000000000000000e+04 1.618354144738987088e-04 2.975837014673743397e-05 4.207563772797584534e-02 3.099636523984372616e-04 9.026835905387997627e-04 3.380008973181247711e-03 1.713465317152440548e-03 1.696789695415645838e-04 2.460370014887303114e-04 3.603994264267385006e-04 1.988134026760235429e-04 1.098682987503707409e-04 1.044859760440886021e-03 7.369157538050785661e-05 2.742182114161550999e-04 1.431662822142243385e-04 2.391537964285816997e-05 3.227660059928894043e-02 3.099636523984372616e-04 9.026835905387997627e-04 3.380008973181247711e-03 1.713465317152440548e-03 1.696789695415645838e-04 2.460370014887303114e-04 3.603994264267385006e-04 1.988134026760235429e-04 1.098682987503707409e-04 1.044859760440886021e-03 7.369157538050785661e-05 2.742182114161550999e-04
2.300000000000000000e+04 1.613032800378277898e-04 1.983889887924306095e-05 4.186397418379783630e-02 3.208896378055214882e-04 8.481024415232241154e-04 3.288111183792352676e-03 1.681387540884315968e-03 1.633321517147123814e-04 2.294796140631660819e-04 3.348648606333881617e-04 1.897116599138826132e-04 9.994007268687710166e-05 9.676626068539917469e-04 7.205356087069958448e-05 2.626734785735607147e-04 1.418175233993679285e-04 1.518877979833632708e-05 3.209741041064262390e-02 3.208896378055214882e-04 8.481024415232241154e-04 3.288111183792352676e-03 1.681387540884315968e-03 1.633321517147123814e-04 2.294796140631660819e-04 3.348648606333881617e-04 1.897116599138826132e-04 9.994007268687710166e-05 9.676626068539917469e-04 7.205356087069958448e-05 2.626734785735607147e-04
2.400000000000000000e+04 1.612166815903037786e-04 1.589367457199841738e-05 4.169856011867523193e-02 3.288597217760980129e-04 8.060042164288461208e-04 3.208172740414738655e-03 1.655014464631676674e-03 1.565255806781351566e-04 2.154694084310904145e-04 3.139290201943367720e-04 1.834794529713690281e-04 8.902382251108065248e-05 9.023602469824254513e-04 7.291428482858464122e-05 2.528898185119032860e-04 1.410349213983863592e-04 1.171040457847993821e-05 3.195505216717720032e-02 3.288597217760980129e-04 8.060042164288461208e-04 3.208172740414738655e-03 1.655014464631676674e-03 1.565255806781351566e-04 2.154694084310904145e-04 3.139290201943367720e-04 1.834794529713690281e-04 8.902382251108065248e-05 9.023602469824254513e-04 7.291428482858464122e-05 2.528898185119032860e-04
2.500000000000000000e+04 1.612030464457347989e-04 1.498998699389630929e-05 4.156906902790069580e-02 3.354240907356142998e-04 7.732153171673417091e-04 3.134191967546939850e-03 1.634240965358912945e-03 1.497778139309957623e-04 2.056492812698706985e-04 2.979379205498844385e-04 1.786369248293340206e-04 7.775490666972473264e-05 8.472420740872621536e-04 7.604590791743248701e-05 2.439148665871471167e-04 1.404937938787043095e-04 1.084043833543546498e-05 3.184032440185546875e-02 3.354240907356142998e-04 7.732153171673417091e-04 3.134191967546939850e-03 1.634240965358912945e-03 1.497778139309957623e-04 2.056492812698706985e-04 2.979379205498844385e-04 1.786369248293340206e-04 7.775490666972473264e-05 8.472420740872621536e-04 7.604590791743248701e-05 2.439148665871471167e-04
2.600000000000000000e+04 1.610291219549253583e-04 1.507121851318515837e-05 4.144778475165367126e-02 3.360045084264129400e-04 7.470147684216499329e-04 3.076852299273014069e-03 1.619985094293951988e-03 1.442945358576253057e-04 1.941131777130067348e-04 2.798684290610253811e-04 1.770210365066304803e-04 6.731654866598546505e-05 7.982805836945772171e-04 7.783438195474445820e-05 2.367114793742075562e-04 1.399407919961959124e-04 1.085540407075313851e-05 3.174115717411041260e-02 3.360045084264129400e-04 7.470147684216499329e-04 3.076852299273014069e-03 1.619985094293951988e-03 1.442945358576253057e-04 1.941131777130067348e-04 2.798684290610253811e-04 1.770210365066304803e-04 6.731654866598546505e-05 7.982805836945772171e-04 7.783438195474445820e-05 2.367114793742075562e-04
2.700000000000000000e+04 1.608445891179144382e-04 1.545831037219613791e-05 4.137563705444335938e-02 3.420565917622298002e-04 7.283710874617099762e-04 3.010054817423224449e-03 1.590452506206929684e-03 1.417219609720632434e-04 1.901243667816743255e-04 2.731177082750946283e-04 1.739403232932090759e-04 6.125198706286028028e-05 7.578350487165153027e-04 8.433053881162777543e-05 2.296827733516693115e-04 1.394585269736126065e-04 1.110983248509000987e-05 3.167457133531570435e-02 3.420565917622298002e-04 7.283710874617099762e-04 3.010054817423224449e-03 1.590452506206929684e-03 1.417219609720632434e-04 1.901243667816743255e-04 2.731177082750946283e-04 1.739403232932090759e-04 6.125198706286028028e-05 7.578350487165153027e-04 8.433053881162777543e-05 2.296827733516693115e-04
2.800000000000000000e+04 1.605930738151073456e-04 1.594539753568824381e-05 4.127121344208717346e-02 3.380760317668318748e-04 7.077156333252787590e-04 2.961480757221579552e-03 1.591189531609416008e-03 1.343496551271528006e-04 1.837871241150423884e-04 2.563217713031917810e-04 1.737140846671536565e-04 4.930331124342046678e-05 7.198447128757834435e-04 8.519713446730747819e-05 2.242687041871249676e-04 1.389492827001959085e-04 1.152298318629618734e-05 3.159219771623611450e-02 3.380760317668318748e-04 7.077156333252787590e-04 2.961480757221579552e-03 1.591189531609416008e-03 1.343496551271528006e-04 1.837871241150423884e-04 2.563217713031917810e-04 1.737140846671536565e-04 4.930331124342046678e-05 7.198447128757834435e-04 8.519713446730747819e-05 2.242687041871249676e-04
2.900000000000000000e+04 1.602159463800489902e-04 1.622618219698779285e-05 4.119323566555976868e-02 3.328421444166451693e-04 6.920539890415966511e-04 2.915106480941176414e-03 1.573374960571527481e-03 1.309372601099312305e-04 1.758337893988937140e-04 2.422699908493086696e-04 1.731283846311271191e-04 4.281923611415550113e-05 6.862783338874578476e-04 8.632511890027672052e-05 2.190787927247583866e-04 1.384308561682701111e-04 1.165196499641751871e-05 3.153345361351966858e-02 3.328421444166451693e-04 6.920539890415966511e-04 2.915106480941176414e-03 1.573374960571527481e-03 1.309372601099312305e-04 1.758337893988937140e-04 2.422699908493086696e-04 1.731283846311271191e-04 4.281923611415550113e-05 6.862783338874578476e-04 8.632511890027672052e-05 2.190787927247583866e-04
3.000000000000000000e+04 1.599728566361591220e-04 1.654990774113684893e-05 4.113576561212539673e-02 3.334215434733778238e-04 6.783215794712305069e-04 2.857276471331715584e-03 1.562770688906311989e-03 1.283352903556078672e-04 1.758966100169345737e-04 2.367549313930794597e-04 1.717870909487828612e-04 3.745308276847936213e-05 6.580594927072525024e-04 9.039754513651132584e-05 2.147497580153867602e-04 1.379933673888444901e-04 1.189442264148965478e-05 3.147932142019271851e-02 3.334215434733778238e-04 6.783215794712305069e-04 2.857276471331715584e-03 1.562770688906311989e-03 1.283352903556078672e-04 1.758966100169345737e-04 2.367549313930794597e-04 1.717870909487828612e-04 3.745308276847936213e-05 6.580594927072525024e-04 9.039754513651132584e-05 2.147497580153867602e-04
3.100000000000000000e+04 1.594316272530704737e-04 1.684181370364967734e-05 4.103628918528556824e-02 3.434200480114668608e-04 7.025093073025345802e-04 2.837862586602568626e-03 1.568398554809391499e-03 1.432113494956865907e-04 1.863554352894425392e-04 2.363723760936409235e-04 1.893047010526061058e-04 4.109791188966482878e-05 6.400184938684105873e-04 9.914553083945065737e-05 2.232718106824904680e-04 1.374235434923321009e-04 1.209961010317783803e-05 3.141163662075996399e-02 3.434200480114668608e-04 7.025093073025345802e-04 2.837862586602568626e-03 1.568398554809391499e-03 1.432113494956865907e-04 1.863554352894425392e-04 2.363723760936409235e-04 1.893047010526061058e-04 4.109791188966482878e-05 6.400184938684105873e-04 9.914553083945065737e-05 2.232718106824904680e-04
3.200000000000000000e+04 1.591778272995725274e-04 1.713632445898838341e-05 4.101510718464851379e-02 3.238801436964422464e-04 6.531687104143202305e-04 2.774056280031800270e-03 1.527811051346361637e-03 1.230912312166765332e-04 1.680259301792830229e-04 2.171951346099376678e-04 1.701991277514025569e-04 2.960198253276757896e-05 6.074951961636543274e-04 9.196553583024069667e-05 2.070287300739437342e-04 1.369220117339864373e-04 1.231231453857617453e-05 3.139147907495498657e-02 3.238801436964422464e-04 6.531687104143202305e-04 2.774056280031800270e-03 1.527811051346361637e-03 1.230912312166765332e-04 1.680259301792830229e-04 2.171951346099376678e-04 1.701991277514025569e-04 2.960198253276757896e-05 6.074951961636543274e-04 9.196553583024069667e-05 2.070287300739437342e-04
3.300000000000000000e+04 1.588078011991456151e-04 1.737781349220313132e-05 4.095603153109550476e-02 3.190864517819136381e-04 6.413096562027931213e-04 2.724786754697561264e-03 1.523628598079085350e-03 1.212739662150852382e-04 1.666045718593522906e-04 2.099839039146900177e-04 1.693452068138867617e-04 2.698704702197574079e-05 5.853958427906036377e-04 9.270084410673007369e-05 2.041099360212683678e-04 1.364317868137732148e-04 1.250210334546864033e-05 3.134019672870635986e-02 3.190864517819136381e-04 6.413096562027931213e-04 2.724786754697561264e-03 1.523628598079085350e-03 1.212739662150852382e-04 1.666045718593522906e-04 2.099839039146900177e-04 1.693452068138867617e-04 2.698704702197574079e-05 5.853958427906036377e-04 9.270084410673007369e-05 2.041099360212683678e-04
3.400000000000000000e+04 1.584243582328781486e-04 1.754183358571026474e-05 4.090196266770362854e-02 3.149962867610156536e-04 6.295203347690403461e-04 2.680390141904354095e-03 1.519379438832402229e-03 1.194659853354096413e-04 1.658230612520128489e-04 2.042830601567402482e-04 1.677294203545898199e-04 2.472750747983809561e-05 5.660138558596372604e-04 9.337207302451133728e-05 2.011653123190626502e-04 1.359012239845469594e-04 1.264023831026861444e-05 3.129496052861213684e-02 3.149962867610156536e-04 6.295203347690403461e-04 2.680390141904354095e-03 1.519379438832402229e-03 1.194659853354096413e-04 1.658230612520128489e-04 2.042830601567402482e-04 1.677294203545898199e-04 2.472750747983809561e-05 5.660138558596372604e-04 9.337207302451133728e-05 2.011653123190626502e-04
3.500000000000000000e+04 1.579908130224794149e-04 1.775685996108222753e-05 4.085434973239898682e-02 3.109453828074038029e-04 6.195368478074669838e-04 2.641870640218257904e-03 1.507000764831900597e-03 1.184182910947129130e-04 1.656164677115157247e-04 1.986901479540392756e-04 1.672308571869507432e-04 2.330186907784081995e-05 5.481569096446037292e-04 9.372454223921522498e-05 1.989030861295759678e-04 1.353505795123055577e-04 1.281098138861125335e-05 3.125939890742301941e-02 3.109453828074038029e-04 6.195368478074669838e-04 2.641870640218257904e-03 1.507000764831900597e-03 1.184182910947129130e-04 1.656164677115157247e-04 1.986901479540392756e-04 1.672308571869507432e-04 2.330186907784081995e-05 5.481569096446037292e-04 9.372454223921522498e-05 1.989030861295759678e-04
3.600000000000000000e+04 1.576104259584099054e-04 1.790666283341124654e-05 4.081304371356964111e-02 3.083428600803017616e-04 6.085468339733779430e-04 2.594084711745381355e-03 1.500354497693479061e-03 1.167363589047454298e-04 1.657157263252884150e-04 1.942606177181005478e-04 1.651910715736448765e-04 2.204452903242781758e-05 5.320505588315427303e-04 9.403434523846954107e-05 1.963856484508141875e-04 1.348372461507096887e-04 1.294521189265651628e-05 3.122163750231266022e-02 3.083428600803017616e-04 6.085468339733779430e-04 2.594084711745381355e-03 1.500354497693479061e-03 1.167363589047454298e-04 1.657157263252884150e-04 1.942606177181005478e-04 1.651910715736448765e-04 2.204452903242781758e-05 5.320505588315427303e-04 9.403434523846954107e-05 1.963856484508141875e-04
