# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 2.891421318054199219e-04 4.414183204062283039e-04 1.807815162464976311e-03 2.578361891210079193e-04 4.901674110442399979e-04 2.926539629697799683e-03 8.852894417941570282e-03 5.340714473277330399e-03 1.322089228779077530e-02 1.058047870174050331e-03 2.392890310147777200e-04 7.144002243876457214e-03 1.297051203437149525e-03 2.719400217756628990e-04 4.395490046590566635e-03 1.349004451185464859e-03 6.929636583663523197e-04 5.226375069469213486e-03 1.120014465413987637e-03 8.249291568063199520e-04 5.253485869616270065e-03 1.963079266715794802e-04 3.134332946501672268e-04 1.206207205541431904e-03 2.578361891210079193e-04 4.901674110442399979e-04 2.926539629697799683e-03 8.852894417941570282e-03 5.340714473277330399e-03 1.322089228779077530e-02 1.058047870174050331e-03 2.392890310147777200e-04 7.144002243876457214e-03 1.297051203437149525e-03 2.719400217756628990e-04 4.395490046590566635e-03 1.349004451185464859e-03 6.929636583663523197e-04 5.226375069469213486e-03 1.120014465413987637e-03 8.249291568063199520e-04 5.253485869616270065e-03
1.100000000000000000e+04 2.989831555169075727e-04 3.012052911799401045e-04 1.770673086866736412e-03 2.405787672614678741e-04 3.250248555559664965e-04 2.058491343632340431e-03 7.974639534950256348e-03 4.969646222889423370e-03 9.866813197731971741e-03 7.559721707366406918e-04 2.260201436001807451e-04 5.271415691822767258e-03 1.131721888668835163e-03 1.589713501743972301e-04 3.469025250524282455e-03 9.254447650164365768e-04 7.346711936406791210e-04 4.245973657816648483e-03 9.644821402616798878e-04 7.381015457212924957e-04 4.194384906440973282e-03 2.075251250062137842e-04 1.969036966329440475e-04 1.171891926787793636e-03 2.405787672614678741e-04 3.250248555559664965e-04 2.058491343632340431e-03 7.974639534950256348e-03 4.969646222889423370e-03 9.866813197731971741e-03 7.559721707366406918e-04 2.260201436001807451e-04 5.271415691822767258e-03 1.131721888668835163e-03 1.589713501743972301e-04 3.469025250524282455e-03 9.254447650164365768e-04 7.346711936406791210e-04 4.245973657816648483e-03 9.644821402616798878e-04 7.381015457212924957e-04 4.194384906440973282e-03
1.200000000000000000e+04 2.967307227663695812e-04 2.188235521316528320e-04 1.748673268593847752e-03 3.024465404450893402e-04 2.259505272377282381e-04 1.545264618471264839e-03 7.368684746325016022e-03 4.654980730265378952e-03 8.050319738686084747e-03 6.640907959081232548e-04 2.259982284158468246e-04 4.208833444863557816e-03 9.775510989129543304e-04 1.326395140495151281e-04 2.960721030831336975e-03 7.870202534832060337e-04 7.342807948589324951e-04 3.628425765782594681e-03 8.502476848661899567e-04 6.756480433978140354e-04 3.840543562546372414e-03 2.063966385321691632e-04 1.358687295578420162e-04 1.151527161709964275e-03 3.024465404450893402e-04 2.259505272377282381e-04 1.545264618471264839e-03 7.368684746325016022e-03 4.654980730265378952e-03 8.050319738686084747e-03 6.640907959081232548e-04 2.259982284158468246e-04 4.208833444863557816e-03 9.775510989129543304e-04 1.326395140495151281e-04 2.960721030831336975e-03 7.870202534832060337e-04 7.342807948589324951e-04 3.628425765782594681e-03 8.502476848661899567e-04 6.756480433978140354e-04 3.840543562546372414e-03
1.300000000000000000e+04 2.891579060815274715e-04 1.353060506517067552e-04 1.735771656967699528e-03 3.567711100913584232e-04 1.661886635702103376e-04 1.212736940942704678e-03 6.892850622534751892e-03 4.420683253556489944e-03 7.033888716250658035e-03 5.983765004202723503e-04 2.248508972115814686e-04 3.501933999359607697e-03 8.332525030709803104e-04 1.106158597394824028e-04 2.583400113508105278e-03 7.586838910356163979e-04 7.178610539995133877e-04 3.206088906154036522e-03 7.858359022065997124e-04 6.250911974348127842e-04 3.628645092248916626e-03 1.990138116525486112e-04 8.377734047826379538e-05 1.138849882408976555e-03 3.567711100913584232e-04 1.661886635702103376e-04 1.212736940942704678e-03 6.892850622534751892e-03 4.420683253556489944e-03 7.033888716250658035e-03 5.983765004202723503e-04 2.248508972115814686e-04 3.501933999359607697e-03 8.332525030709803104e-04 1.106158597394824028e-04 2.583400113508105278e-03 7.586838910356163979e-04 7.178610539995133877e-04 3.206088906154036522e-03 7.858359022065997124e-04 6.250911974348127842e-04 3.628645092248916626e-03
1.400000000000000000e+04 2.844008558895438910e-04 7.898775947978720069e-05 1.725173322483897209e-03 3.880826698150485754e-04 1.280595315620303154e-04 9.904244216158986092e-04 6.525849457830190659e-03 4.258321598172187805e-03 6.399773526936769485e-03 5.161515437066555023e-04 2.231858088634908199e-04 2.997196512296795845e-03 7.576232310384511948e-04 9.569583926349878311e-05 2.286392264068126678e-03 7.591883186250925064e-04 6.991586997173726559e-04 2.906171604990959167e-03 7.471471326425671577e-04 5.870430613867938519e-04 3.411546349525451660e-03 1.941343944054096937e-04 4.952670860802754760e-05 1.128248753957450390e-03 3.880826698150485754e-04 1.280595315620303154e-04 9.904244216158986092e-04 6.525849457830190659e-03 4.258321598172187805e-03 6.399773526936769485e-03 5.161515437066555023e-04 2.231858088634908199e-04 2.997196512296795845e-03 7.576232310384511948e-04 9.569583926349878311e-05 2.286392264068126678e-03 7.591883186250925064e-04 6.991586997173726559e-04 2.906171604990959167e-03 7.471471326425671577e-04 5.870430613867938519e-04 3.411546349525451660e-03
1.500000000000000000e+04 2.798842615447938442e-04 5.756509199272841215e-05 1.717344275675714016e-03 3.910827799700200558e-04 1.035537788993678987e-04 8.440801175311207771e-04 6.211834028363227844e-03 4.146866966038942337e-03 5.964902229607105255e-03 4.441335331648588181e-04 2.208896330557763577e-04 2.610019873827695847e-03 7.235100492835044861e-04 8.616047853138297796e-05 2.067172201350331306e-03 7.661968120373785496e-04 6.892490200698375702e-04 2.664467785507440567e-03 7.041507051326334476e-04 5.592503002844750881e-04 3.180962055921554565e-03 1.899404887808486819e-04 3.576499511837027967e-05 1.119805732741951942e-03 3.910827799700200558e-04 1.035537788993678987e-04 8.440801175311207771e-04 6.211834028363227844e-03 4.146866966038942337e-03 5.964902229607105255e-03 4.441335331648588181e-04 2.208896330557763577e-04 2.610019873827695847e-03 7.235100492835044861e-04 8.616047853138297796e-05 2.067172201350331306e-03 7.661968120373785496e-04 6.892490200698375702e-04 2.664467785507440567e-03 7.041507051326334476e-04 5.592503002844750881e-04 3.180962055921554565e-03
1.600000000000000000e+04 2.761342329904437065e-04 4.868971518590115011e-05 1.715731341391801834e-03 3.720437816809862852e-04 8.961597632151097059e-05 7.484900415875017643e-04 5.933315493166446686e-03 4.056809935718774796e-03 5.690364167094230652e-03 3.693568578455597162e-04 2.213614789070561528e-04 2.326684072613716125e-03 7.233616197481751442e-04 8.156656986102461815e-05 1.875853864476084709e-03 7.623342680744826794e-04 6.657591438852250576e-04 2.485507400706410408e-03 6.388546316884458065e-04 5.445828428491950035e-04 2.959513803943991661e-03 1.865559897851198912e-04 2.939858677564188838e-05 1.115813618525862694e-03 3.720437816809862852e-04 8.961597632151097059e-05 7.484900415875017643e-04 5.933315493166446686e-03 4.056809935718774796e-03 5.690364167094230652e-03 3.693568578455597162e-04 2.213614789070561528e-04 2.326684072613716125e-03 7.233616197481751442e-04 8.156656986102461815e-05 1.875853864476084709e-03 7.623342680744826794e-04 6.657591438852250576e-04 2.485507400706410408e-03 6.388546316884458065e-04 5.445828428491950035e-04 2.959513803943991661e-03
1.700000000000000000e+04 2.743061631917953491e-04 4.451757195056416094e-05 1.713079051114618778e-03 3.303115954622626305e-04 8.131876529660075903e-05 6.955396384000778198e-04 5.703354254364967346e-03 4.030399024486541748e-03 5.359121132642030716e-03 3.292121982667595148e-04 2.197788708144798875e-04 2.084934152662754059e-03 7.185433642007410526e-04 7.978169014677405357e-05 1.722181914374232292e-03 7.589078159071505070e-04 6.359465769492089748e-04 2.343386411666870117e-03 5.639216979034245014e-04 5.341289215721189976e-04 2.759783761575818062e-03 1.847347448347136378e-04 2.672930349945090711e-05 1.112204045057296753e-03 3.303115954622626305e-04 8.131876529660075903e-05 6.955396384000778198e-04 5.703354254364967346e-03 4.030399024486541748e-03 5.359121132642030716e-03 3.292121982667595148e-04 2.197788708144798875e-04 2.084934152662754059e-03 7.185433642007410526e-04 7.978169014677405357e-05 1.722181914374232292e-03 7.589078159071505070e-04 6.359465769492089748e-04 2.343386411666870117e-03 5.639216979034245014e-04 5.341289215721189976e-04 2.759783761575818062e-03
1.800000000000000000e+04 2.731541753746569157e-04 4.228925899951718748e-05 1.712401630356907845e-03 2.755295427050441504e-04 7.185183494584634900e-05 6.707914290018379688e-04 5.527430213987827301e-03 4.019667394459247589e-03 5.089856218546628952e-03 3.128014213871210814e-04 2.170746884075924754e-04 1.875748741440474987e-03 6.995714502409100533e-04 7.195724174380302429e-05 1.607068232260644436e-03 7.583378464914858341e-04 6.250246078707277775e-04 2.200562506914138794e-03 4.941284423694014549e-04 5.215352866798639297e-04 2.578787039965391159e-03 1.836047304095700383e-04 2.527620199543889612e-05 1.110047451220452785e-03 2.755295427050441504e-04 7.185183494584634900e-05 6.707914290018379688e-04 5.527430213987827301e-03 4.019667394459247589e-03 5.089856218546628952e-03 3.128014213871210814e-04 2.170746884075924754e-04 1.875748741440474987e-03 6.995714502409100533e-04 7.195724174380302429e-05 1.607068232260644436e-03 7.583378464914858341e-04 6.250246078707277775e-04 2.200562506914138794e-03 4.941284423694014549e-04 5.215352866798639297e-04 2.578787039965391159e-03
1.900000000000000000e+04 2.732653520070016384e-04 4.088301648152992129e-05 1.714247278869152069e-03 2.253827988170087337e-04 6.631312862737104297e-05 6.558316526934504509e-04 5.388461053371429443e-03 4.005709197372198105e-03 4.880049731582403183e-03 2.948907495010644197e-04 2.177485584979876876e-04 1.709846546873450279e-03 6.940764724276959896e-04 6.814876542193815112e-05 1.493144314736127853e-03 7.515343022532761097e-04 6.047760252840816975e-04 2.104250714182853699e-03 4.308697825763374567e-04 5.140388966538012028e-04 2.423114608973264694e-03 1.834654394770041108e-04 2.421652970951981843e-05 1.109524979256093502e-03 2.253827988170087337e-04 6.631312862737104297e-05 6.558316526934504509e-04 5.388461053371429443e-03 4.005709197372198105e-03 4.880049731582403183e-03 2.948907495010644197e-04 2.177485584979876876e-04 1.709846546873450279e-03 6.940764724276959896e-04 6.814876542193815112e-05 1.493144314736127853e-03 7.515343022532761097e-04 6.047760252840816975e-04 2.104250714182853699e-03 4.308697825763374567e-04 5.140388966538012028e-04 2.423114608973264694e-03
2.000000000000000000e+04 2.738994662649929523e-04 4.002941932412795722e-05 1.716912840493023396e-03 1.837362942751497030e-04 6.162576028145849705e-05 6.454580579884350300e-04 5.283771082758903503e-03 3.995703998953104019e-03 4.700008314102888107e-03 2.866866125259548426e-04 2.176060661440715194e-04 1.562880235724151134e-03 6.840089336037635803e-04 6.329925236059352756e-05 1.397456042468547821e-03 7.448099204339087009e-04 5.875238566659390926e-04 2.030310919508337975e-03 3.843070880975574255e-04 5.058483220636844635e-04 2.284938469529151917e-03 1.837999443523585796e-04 2.373960705881472677e-05 1.109594595618546009e-03 1.837362942751497030e-04 6.162576028145849705e-05 6.454580579884350300e-04 5.283771082758903503e-03 3.995703998953104019e-03 4.700008314102888107e-03 2.866866125259548426e-04 2.176060661440715194e-04 1.562880235724151134e-03 6.840089336037635803e-04 6.329925236059352756e-05 1.397456042468547821e-03 7.448099204339087009e-04 5.875238566659390926e-04 2.030310919508337975e-03 3.843070880975574255e-04 5.058483220636844635e-04 2.284938469529151917e-03
2.100000000000000000e+04 2.742597425822168589e-04 3.957366789109073579e-05 1.719194464385509491e-03 1.467918918933719397e-04 5.561073339777067304e-05 6.379712140187621117e-04 5.201751831918954849e-03 3.993041347712278366e-03 4.532104823738336563e-03 2.757909533102065325e-04 2.186296333093196154e-04 1.439284416846930981e-03 6.790016195736825466e-04 5.974035229883156717e-05 1.304976991377770901e-03 7.337915012612938881e-04 5.754875019192695618e-04 1.968761440366506577e-03 3.467552596703171730e-04 4.959452198818325996e-04 2.164356410503387451e-03 1.839449250837787986e-04 2.317620419489685446e-05 1.109529053792357445e-03 1.467918918933719397e-04 5.561073339777067304e-05 6.379712140187621117e-04 5.201751831918954849e-03 3.993041347712278366e-03 4.532104823738336563e-03 2.757909533102065325e-04 2.186296333093196154e-04 1.439284416846930981e-03 6.790016195736825466e-04 5.974035229883156717e-05 1.304976991377770901e-03 7.337915012612938881e-04 5.754875019192695618e-04 1.968761440366506577e-03 3.467552596703171730e-04 4.959452198818325996e-04 2.164356410503387451e-03
2.200000000000000000e+04 2.744234516285359859e-04 3.919632217730395496e-05 1.720361993648111820e-03 1.168804956250824034e-04 5.055372457718476653e-05 6.284707924351096153e-04 5.134672857820987701e-03 4.002089612185955048e-03 4.372561816126108170e-03 2.642111794557422400e-04 2.202222094638273120e-04 1.333854510448873043e-03 6.737558869644999504e-04 5.667956793331541121e-05 1.220691716298460960e-03 7.183885318227112293e-04 5.649891681969165802e-04 1.914985128678381443e-03 3.128642565570771694e-04 4.866228264290839434e-04 2.060190774500370026e-03 1.839271426433697343e-04 2.279435284435749054e-05 1.109026605263352394e-03 1.168804956250824034e-04 5.055372457718476653e-05 6.284707924351096153e-04 5.134672857820987701e-03 4.002089612185955048e-03 4.372561816126108170e-03 2.642111794557422400e-04 2.202222094638273120e-04 1.333854510448873043e-03 6.737558869644999504e-04 5.667956793331541121e-05 1.220691716298460960e-03 7.183885318227112293e-04 5.649891681969165802e-04 1.914985128678381443e-03 3.128642565570771694e-04 4.866228264290839434e-04 2.060190774500370026e-03
2.300000000000000000e+04 2.742380311246961355e-04 3.879703581333160400e-05 1.721632899716496468e-03 9.411243809154257178e-05 4.650183473131619394e-05 6.125146173872053623e-04 5.069916136562824249e-03 3.980244975537061691e-03 4.250977654010057449e-03 2.557840489316731691e-04 2.212380932178348303e-04 1.239759381860494614e-03 6.624739035032689571e-04 5.356963447411544621e-05 1.147779985330998898e-03 6.995002622716128826e-04 5.558811244554817677e-04 1.862676814198493958e-03 2.835663617588579655e-04 4.767440259456634521e-04 1.967821503058075905e-03 1.836476731114089489e-04 2.240409230580553412e-05 1.108699012547731400e-03 9.411243809154257178e-05 4.650183473131619394e-05 6.125146173872053623e-04 5.069916136562824249e-03 3.980244975537061691e-03 4.250977654010057449e-03 2.557840489316731691e-04 2.212380932178348303e-04 1.239759381860494614e-03 6.624739035032689571e-04 5.356963447411544621e-05 1.147779985330998898e-03 6.995002622716128826e-04 5.558811244554817677e-04 1.862676814198493958e-03 2.835663617588579655e-04 4.767440259456634521e-04 1.967821503058075905e-03
2.400000000000000000e+04 2.739992924034595490e-04 3.844911771011538804e-05 1.722651650197803974e-03 7.562328391941264272e-05 4.313620956963859499e-05 5.926397279836237431e-04 5.010994151234626770e-03 3.956415690481662750e-03 4.142144229263067245e-03 2.428549050819128752e-04 2.238921297248452902e-04 1.161818858236074448e-03 6.586941890418529510e-04 5.171668090042658150e-05 1.072914456017315388e-03 6.752755725756287575e-04 5.458457744680345058e-04 1.813102629967033863e-03 2.532442449592053890e-04 4.686426254920661449e-04 1.889269100502133369e-03 1.832994021242484450e-04 2.197100184275768697e-05 1.108417054638266563e-03 7.562328391941264272e-05 4.313620956963859499e-05 5.926397279836237431e-04 5.010994151234626770e-03 3.956415690481662750e-03 4.142144229263067245e-03 2.428549050819128752e-04 2.238921297248452902e-04 1.161818858236074448e-03 6.586941890418529510e-04 5.171668090042658150e-05 1.072914456017315388e-03 6.752755725756287575e-04 5.458457744680345058e-04 1.813102629967033863e-03 2.532442449592053890e-04 4.686426254920661449e-04 1.889269100502133369e-03
2.500000000000000000e+04 2.736363385338336229e-04 3.805934102274477482e-05 1.721380744129419327e-03 5.938001049798913300e-05 3.997523890575394034e-05 5.690249963663518429e-04 4.954257979989051819e-03 3.938392736017704010e-03 4.034723155200481415e-03 2.373366005485877395e-04 2.250121469842270017e-04 1.086163101717829704e-03 6.402259459719061852e-04 5.104612500872462988e-05 1.014526234939694405e-03 6.509235245175659657e-04 5.424981354735791683e-04 1.753170043230056763e-03 2.288003306603059173e-04 4.598832747433334589e-04 1.818335498683154583e-03 1.829025422921404243e-04 2.201605275331530720e-05 1.106966286897659302e-03 5.938001049798913300e-05 3.997523890575394034e-05 5.690249963663518429e-04 4.954257979989051819e-03 3.938392736017704010e-03 4.034723155200481415e-03 2.373366005485877395e-04 2.250121469842270017e-04 1.086163101717829704e-03 6.402259459719061852e-04 5.104612500872462988e-05 1.014526234939694405e-03 6.509235245175659657e-04 5.424981354735791683e-04 1.753170043230056763e-03 2.288003306603059173e-04 4.598832747433334589e-04 1.818335498683154583e-03
2.600000000000000000e+04 2.740074123721569777e-04 3.787141758948564529e-05 1.721829641610383987e-03 4.751684173243120313e-05 4.209786493447609246e-05 5.384268006309866905e-04 4.900947213172912598e-03 3.904210170730948448e-03 3.958431072533130646e-03 2.209303347626700997e-04 2.401621895842254162e-04 1.047732657752931118e-03 6.676773191429674625e-04 6.054099867469631135e-05 9.467443451285362244e-04 6.246458506211638451e-04 5.191566306166350842e-04 1.730980700813233852e-03 1.972021418623626232e-04 4.748077190015465021e-04 1.768360729329288006e-03 1.828753156587481499e-04 2.205195596616249532e-05 1.106756855733692646e-03 4.751684173243120313e-05 4.209786493447609246e-05 5.384268006309866905e-04 4.900947213172912598e-03 3.904210170730948448e-03 3.958431072533130646e-03 2.209303347626700997e-04 2.401621895842254162e-04 1.047732657752931118e-03 6.676773191429674625e-04 6.054099867469631135e-05 9.467443451285362244e-04 6.246458506211638451e-04 5.191566306166350842e-04 1.730980700813233852e-03 1.972021418623626232e-04 4.748077190015465021e-04 1.768360729329288006e-03
