# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.392293658142307322e-08 1.913255982799455523e-05 2.835672319179138867e-07 5.911379307508468628e-02 7.260267639160156250e+01 1.199891090393066406e+00 3.944855630397796631e-01 4.151063919067382812e+00 1.820868849754333496e+00 8.340870738029479980e-01 3.695665299892425537e-01 1.449310541152954102e+00 7.677331566810607910e-03 6.211182594299316406e+00 2.884893417358398438e+01 1.397084951400756836e+00 8.976808547973632812e+00 2.526926994323730469e+00 1.433890628814697266e+01 1.465932273864746094e+01 1.518866632466142619e-08 1.389537555951392278e-05 3.099449372712115292e-07 5.911379307508468628e-02 7.260267639160156250e+01 1.199891090393066406e+00 3.944855630397796631e-01 4.151063919067382812e+00 1.820868849754333496e+00 8.340870738029479980e-01 3.695665299892425537e-01 1.449310541152954102e+00 7.677331566810607910e-03 6.211182594299316406e+00 2.884893417358398438e+01 1.397084951400756836e+00 8.976808547973632812e+00 2.526926994323730469e+00 1.433890628814697266e+01 1.465932273864746094e+01
1.000000000000000000e+03 2.730081227753089479e-08 1.182330161100253463e-04 3.608685972267267061e-08 1.893062889575958252e-02 6.026424467563629150e-03 7.320795208215713501e-03 9.165659546852111816e-02 2.993029654026031494e-01 1.492256969213485718e-01 1.780357328243553638e-03 1.486266702413558960e-01 2.101147174835205078e-02 1.403257250785827637e-01 6.743198726326227188e-03 2.556171417236328125e-01 9.630070626735687256e-02 2.379333078861236572e-01 7.213000059127807617e-01 4.677048325538635254e-01 1.532770246267318726e-01 1.077370104241026638e-08 8.865543350111693144e-05 2.340059346295220166e-08 1.893062889575958252e-02 6.026424467563629150e-03 7.320795208215713501e-03 9.165659546852111816e-02 2.993029654026031494e-01 1.492256969213485718e-01 1.780357328243553638e-03 1.486266702413558960e-01 2.101147174835205078e-02 1.403257250785827637e-01 6.743198726326227188e-03 2.556171417236328125e-01 9.630070626735687256e-02 2.379333078861236572e-01 7.213000059127807617e-01 4.677048325538635254e-01 1.532770246267318726e-01
2.000000000000000000e+03 6.989267120616204920e-08 2.733982109930366278e-04 1.432283447400095611e-08 4.831588827073574066e-03 7.832757546566426754e-04 8.483748533762991428e-04 8.851273357868194580e-02 2.308320999145507812e-01 3.448441624641418457e-02 7.397317094728350639e-04 8.914518170058727264e-03 2.880481071770191193e-03 4.265898838639259338e-03 1.679028500802814960e-03 8.198404312133789062e-02 4.382679238915443420e-02 5.130165442824363708e-02 4.829598665237426758e-01 1.569407880306243896e-01 6.197545304894447327e-02 6.285695519636647077e-09 2.831783058354631066e-05 1.193106680119626617e-08 4.831588827073574066e-03 7.832757546566426754e-04 8.483748533762991428e-04 8.851273357868194580e-02 2.308320999145507812e-01 3.448441624641418457e-02 7.397317094728350639e-04 8.914518170058727264e-03 2.880481071770191193e-03 4.265898838639259338e-03 1.679028500802814960e-03 8.198404312133789062e-02 4.382679238915443420e-02 5.130165442824363708e-02 4.829598665237426758e-01 1.569407880306243896e-01 6.197545304894447327e-02
3.000000000000000000e+03 1.076069437999649381e-07 7.821579929441213608e-04 1.954130901538064791e-08 8.117067627608776093e-04 9.056444396264851093e-04 7.785593043081462383e-04 8.711136877536773682e-02 2.128409147262573242e-01 1.172877568751573563e-02 1.773103023879230022e-03 8.029834134504199028e-04 8.284938521683216095e-04 1.974747516214847565e-03 4.649118636734783649e-04 2.833694405853748322e-02 2.489394694566726685e-02 5.162184312939643860e-02 2.604850232601165771e-01 6.380751729011535645e-02 4.354390129446983337e-02 1.836330865145896496e-09 3.007183477166108787e-05 1.123369219868664004e-08 8.117067627608776093e-04 9.056444396264851093e-04 7.785593043081462383e-04 8.711136877536773682e-02 2.128409147262573242e-01 1.172877568751573563e-02 1.773103023879230022e-03 8.029834134504199028e-04 8.284938521683216095e-04 1.974747516214847565e-03 4.649118636734783649e-04 2.833694405853748322e-02 2.489394694566726685e-02 5.162184312939643860e-02 2.604850232601165771e-01 6.380751729011535645e-02 4.354390129446983337e-02
4.000000000000000000e+03 1.968478784419858130e-07 5.610558437183499336e-04 9.721344618185412401e-09 2.789876598399132490e-04 3.223486128263175488e-04 3.105592040810734034e-04 8.719520270824432373e-02 2.036669701337814331e-01 2.367783337831497192e-03 8.172926027327775955e-04 9.351546032121405005e-05 4.037040052935481071e-04 1.825055689550936222e-03 3.239481884520500898e-05 9.971785359084606171e-03 1.965166814625263214e-02 4.995209723711013794e-02 8.468769490718841553e-02 2.431474812328815460e-02 4.480559006333351135e-02 1.336764698933734508e-09 2.659329584275837988e-05 5.940291813999465376e-09 2.789876598399132490e-04 3.223486128263175488e-04 3.105592040810734034e-04 8.719520270824432373e-02 2.036669701337814331e-01 2.367783337831497192e-03 8.172926027327775955e-04 9.351546032121405005e-05 4.037040052935481071e-04 1.825055689550936222e-03 3.239481884520500898e-05 9.971785359084606171e-03 1.965166814625263214e-02 4.995209723711013794e-02 8.468769490718841553e-02 2.431474812328815460e-02 4.480559006333351135e-02
5.000000000000000000e+03 2.418192366349103395e-07 3.229263820685446262e-04 6.718125167282096299e-09 3.857440315186977386e-04 2.382629172643646598e-04 1.741993619361892343e-04 8.738397061824798584e-02 1.960516422986984253e-01 1.072835060767829418e-03 1.213199575431644917e-04 3.003307501785457134e-04 2.087632310576736927e-04 1.151100732386112213e-03 2.042546839220449328e-04 5.621165502816438675e-03 1.670434325933456421e-02 3.314588963985443115e-02 3.368106484413146973e-02 2.530274726450443268e-02 3.067502379417419434e-02 1.867072940697767081e-09 2.294356272614095360e-05 5.039217487734504175e-09 3.857440315186977386e-04 2.382629172643646598e-04 1.741993619361892343e-04 8.738397061824798584e-02 1.960516422986984253e-01 1.072835060767829418e-03 1.213199575431644917e-04 3.003307501785457134e-04 2.087632310576736927e-04 1.151100732386112213e-03 2.042546839220449328e-04 5.621165502816438675e-03 1.670434325933456421e-02 3.314588963985443115e-02 3.368106484413146973e-02 2.530274726450443268e-02 3.067502379417419434e-02
6.000000000000000000e+03 2.587350991234416142e-07 1.463020744267851114e-04 8.720070887591191422e-09 1.648045872570946813e-04 1.523518294561654329e-04 1.298625866184011102e-04 8.769841492176055908e-02 1.877408027648925781e-01 1.334844273515045643e-04 2.932105417130514979e-05 2.319036866538226604e-04 1.239970442838966846e-04 5.630126106552779675e-04 2.414785703876987100e-04 3.825366264209151268e-03 1.461109239608049393e-02 2.289130166172981262e-02 1.700670458376407623e-02 2.330441772937774658e-02 1.557768695056438446e-02 1.683678307884406422e-09 1.943046299857087433e-05 5.727135654609583071e-09 1.648045872570946813e-04 1.523518294561654329e-04 1.298625866184011102e-04 8.769841492176055908e-02 1.877408027648925781e-01 1.334844273515045643e-04 2.932105417130514979e-05 2.319036866538226604e-04 1.239970442838966846e-04 5.630126106552779675e-04 2.414785703876987100e-04 3.825366264209151268e-03 1.461109239608049393e-02 2.289130166172981262e-02 1.700670458376407623e-02 2.330441772937774658e-02 1.557768695056438446e-02
7.000000000000000000e+03 2.581749356522777816e-07 1.185151850222609937e-04 8.516209959452680778e-09 7.144200208131223917e-05 8.607815834693610668e-05 8.645873458590358496e-05 8.813522011041641235e-02 1.808185577392578125e-01 8.217161666834726930e-05 3.943897900171577930e-05 2.250507532153278589e-04 6.994811701588332653e-05 2.039754035649821162e-04 1.922800729516893625e-04 2.457411494106054306e-03 1.300161518156528473e-02 1.914711855351924896e-02 9.726486168801784515e-03 1.869403570890426636e-02 6.475073285400867462e-03 1.224728873872038548e-09 1.655481719353701919e-05 5.780843359559639794e-09 7.144200208131223917e-05 8.607815834693610668e-05 8.645873458590358496e-05 8.813522011041641235e-02 1.808185577392578125e-01 8.217161666834726930e-05 3.943897900171577930e-05 2.250507532153278589e-04 6.994811701588332653e-05 2.039754035649821162e-04 1.922800729516893625e-04 2.457411494106054306e-03 1.300161518156528473e-02 1.914711855351924896e-02 9.726486168801784515e-03 1.869403570890426636e-02 6.475073285400867462e-03
8.000000000000000000e+03 2.494743114311859244e-07 1.262113655684515834e-04 8.157213571280408360e-09 1.326651981798931956e-04 7.219875988084822893e-05 4.469178384169936180e-05 8.817166090011596680e-02 1.743600070476531982e-01 2.079550031339749694e-04 3.254987313994206488e-05 1.153250850620679557e-04 4.278828419046476483e-05 6.948109512450173497e-05 1.326415076619014144e-04 1.631955849006772041e-03 1.165119931101799011e-02 1.727740839123725891e-02 6.389379967004060745e-03 1.400150917470455170e-02 2.756566973403096199e-03 8.950697960585785040e-10 1.593250999576412141e-05 5.520654600132957057e-09 1.326651981798931956e-04 7.219875988084822893e-05 4.469178384169936180e-05 8.817166090011596680e-02 1.743600070476531982e-01 2.079550031339749694e-04 3.254987313994206488e-05 1.153250850620679557e-04 4.278828419046476483e-05 6.948109512450173497e-05 1.326415076619014144e-04 1.631955849006772041e-03 1.165119931101799011e-02 1.727740839123725891e-02 6.389379967004060745e-03 1.400150917470455170e-02 2.756566973403096199e-03
9.000000000000000000e+03 2.445893301228352357e-07 1.500411453889682889e-04 8.983239929705177929e-09 1.723258465062826872e-04 7.790903327986598015e-05 2.509177102183457464e-05 8.792160451412200928e-02 1.670996248722076416e-01 1.130035598180256784e-04 3.393589213374070823e-05 1.552386675029993057e-04 4.078881465829908848e-05 2.746231439232360572e-05 8.575787796871736646e-05 1.281265867874026299e-03 1.072994247078895569e-02 1.658635586500167847e-02 4.951886367052793503e-03 1.044166274368762970e-02 1.728013507090508938e-03 8.058639311414594886e-10 1.739877006912138313e-05 5.434118488523154156e-09 1.723258465062826872e-04 7.790903327986598015e-05 2.509177102183457464e-05 8.792160451412200928e-02 1.670996248722076416e-01 1.130035598180256784e-04 3.393589213374070823e-05 1.552386675029993057e-04 4.078881465829908848e-05 2.746231439232360572e-05 8.575787796871736646e-05 1.281265867874026299e-03 1.072994247078895569e-02 1.658635586500167847e-02 4.951886367052793503e-03 1.044166274368762970e-02 1.728013507090508938e-03
