# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.173578071594238281e+01 4.234333496093750000e+03 2.013727722167968750e+02 4.687459106445312500e+02 1.381239929199218750e+02 4.219879531860351562e+01 6.600159454345703125e+01 1.731657600402832031e+01 2.299028205871582031e+01 1.283791065216064453e+01 8.502715110778808594e+00 4.795143890380859375e+01 2.320939636230468750e+01 1.304317569732666016e+01 3.315226078033447266e+00 8.512999534606933594e+00 2.215778350830078125e+01 4.391937988281250000e+03 2.078344879150390625e+02 4.687459106445312500e+02 1.381239929199218750e+02 4.219879531860351562e+01 6.600159454345703125e+01 1.731657600402832031e+01 2.299028205871582031e+01 1.283791065216064453e+01 8.502715110778808594e+00 4.795143890380859375e+01 2.320939636230468750e+01 1.304317569732666016e+01 3.315226078033447266e+00 8.512999534606933594e+00
1.000000000000000000e+03 3.532133579254150391e+00 2.553969383239746094e+00 1.867474555969238281e+00 2.131384849548339844e+01 4.181435394287109375e+01 7.858476257324218750e+01 2.084240531921386719e+01 5.916715860366821289e-01 2.284605428576469421e-02 2.732397079467773438e+00 1.105943918228149414e+00 2.214670628309249878e-01 3.194788932800292969e+00 5.802036523818969727e-01 8.713978528976440430e-02 2.757093906402587891e+00 3.407621622085571289e+00 2.106867551803588867e+00 1.702329754829406738e+00 2.131384849548339844e+01 4.181435394287109375e+01 7.858476257324218750e+01 2.084240531921386719e+01 5.916715860366821289e-01 2.284605428576469421e-02 2.732397079467773438e+00 1.105943918228149414e+00 2.214670628309249878e-01 3.194788932800292969e+00 5.802036523818969727e-01 8.713978528976440430e-02 2.757093906402587891e+00
2.000000000000000000e+03 4.056539237499237061e-01 7.192603349685668945e-01 7.047430872917175293e-01 1.462103462219238281e+01 3.391370010375976562e+01 8.519363403320312500e+01 8.660987854003906250e+00 7.472211867570877075e-02 1.405274271965026855e-01 2.417958736419677734e+00 2.844820618629455566e-01 8.410520106554031372e-02 2.430644273757934570e+00 1.735227853059768677e-01 1.284177303314208984e-01 2.496476888656616211e+00 3.991050124168395996e-01 5.977318882942199707e-01 5.779833793640136719e-01 1.462103462219238281e+01 3.391370010375976562e+01 8.519363403320312500e+01 8.660987854003906250e+00 7.472211867570877075e-02 1.405274271965026855e-01 2.417958736419677734e+00 2.844820618629455566e-01 8.410520106554031372e-02 2.430644273757934570e+00 1.735227853059768677e-01 1.284177303314208984e-01 2.496476888656616211e+00
3.000000000000000000e+03 7.776070833206176758e-01 6.974397301673889160e-01 7.650980353355407715e-01 1.494521522521972656e+01 2.815178298950195312e+01 8.019841766357421875e+01 7.604666233062744141e+00 6.618224084377288818e-02 1.159057617187500000e-01 2.338573932647705078e+00 1.457612961530685425e-01 5.272085592150688171e-02 2.112778425216674805e+00 1.032259687781333923e-01 1.168193072080612183e-01 2.261311054229736328e+00 8.215116858482360840e-01 5.806886553764343262e-01 6.805579066276550293e-01 1.494521522521972656e+01 2.815178298950195312e+01 8.019841766357421875e+01 7.604666233062744141e+00 6.618224084377288818e-02 1.159057617187500000e-01 2.338573932647705078e+00 1.457612961530685425e-01 5.272085592150688171e-02 2.112778425216674805e+00 1.032259687781333923e-01 1.168193072080612183e-01 2.261311054229736328e+00
4.000000000000000000e+03 1.443368077278137207e+00 7.929827570915222168e-01 1.057218313217163086e+00 1.420519542694091797e+01 2.043365478515625000e+01 6.688386535644531250e+01 7.110861778259277344e+00 4.049794748425483704e-02 5.553867667913436890e-02 2.006381273269653320e+00 5.257692560553550720e-02 2.858330868184566498e-02 1.797653198242187500e+00 1.163394451141357422e-01 1.085683032870292664e-01 2.230162143707275391e+00 1.476889014244079590e+00 6.535586714744567871e-01 9.821475744247436523e-01 1.420519542694091797e+01 2.043365478515625000e+01 6.688386535644531250e+01 7.110861778259277344e+00 4.049794748425483704e-02 5.553867667913436890e-02 2.006381273269653320e+00 5.257692560553550720e-02 2.858330868184566498e-02 1.797653198242187500e+00 1.163394451141357422e-01 1.085683032870292664e-01 2.230162143707275391e+00
5.000000000000000000e+03 2.468757390975952148e+00 1.442545503377914429e-01 1.746088266372680664e+00 4.575008392333984375e+00 7.550531387329101562e+00 3.782818603515625000e+01 7.268117427825927734e+00 2.718268195167183876e-03 4.011502489447593689e-03 1.509922981262207031e+00 5.151317268610000610e-02 2.169389836490154266e-02 1.502153754234313965e+00 1.601500995457172394e-02 4.285911470651626587e-02 1.254989147186279297e+00 2.379022121429443359e+00 1.096916943788528442e-01 1.459509968757629395e+00 4.575008392333984375e+00 7.550531387329101562e+00 3.782818603515625000e+01 7.268117427825927734e+00 2.718268195167183876e-03 4.011502489447593689e-03 1.509922981262207031e+00 5.151317268610000610e-02 2.169389836490154266e-02 1.502153754234313965e+00 1.601500995457172394e-02 4.285911470651626587e-02 1.254989147186279297e+00
6.000000000000000000e+03 1.975755095481872559e+00 1.022267341613769531e-01 1.086983084678649902e+00 2.357376337051391602e+00 3.588467359542846680e+00 3.367922973632812500e+01 8.453719139099121094e+00 8.079040562734007835e-04 2.504934929311275482e-02 1.529080629348754883e+00 9.897597134113311768e-03 3.750468790531158447e-02 1.304051876068115234e+00 1.316950656473636627e-02 8.362524211406707764e-02 1.016177415847778320e+00 1.831068754196166992e+00 7.902804017066955566e-02 8.819648027420043945e-01 2.357376337051391602e+00 3.588467359542846680e+00 3.367922973632812500e+01 8.453719139099121094e+00 8.079040562734007835e-04 2.504934929311275482e-02 1.529080629348754883e+00 9.897597134113311768e-03 3.750468790531158447e-02 1.304051876068115234e+00 1.316950656473636627e-02 8.362524211406707764e-02 1.016177415847778320e+00
7.000000000000000000e+03 1.818333864212036133e+00 8.068201690912246704e-02 4.574725925922393799e-01 2.188686370849609375e+00 3.098747014999389648e+00 3.149723434448242188e+01 9.173245429992675781e+00 5.225850734859704971e-03 5.768332630395889282e-02 1.508650183677673340e+00 8.180886507034301758e-03 4.364871606230735779e-02 1.234956026077270508e+00 2.480445243418216705e-02 1.086145192384719849e-01 9.715916514396667480e-01 1.619136929512023926e+00 6.665236502885818481e-02 3.475701510906219482e-01 2.188686370849609375e+00 3.098747014999389648e+00 3.149723434448242188e+01 9.173245429992675781e+00 5.225850734859704971e-03 5.768332630395889282e-02 1.508650183677673340e+00 8.180886507034301758e-03 4.364871606230735779e-02 1.234956026077270508e+00 2.480445243418216705e-02 1.086145192384719849e-01 9.715916514396667480e-01
8.000000000000000000e+03 1.624495625495910645e+00 5.996324121952056885e-02 2.368753999471664429e-01 2.066082715988159180e+00 2.884995460510253906e+00 3.010226821899414062e+01 9.404800415039062500e+00 1.240358687937259674e-02 7.098624855279922485e-02 1.475744366645812988e+00 1.716858707368373871e-02 5.813140794634819031e-02 1.164111256599426270e+00 2.902491204440593719e-02 1.043898835778236389e-01 9.281752705574035645e-01 1.410996675491333008e+00 4.919677600264549255e-02 1.677845567464828491e-01 2.066082715988159180e+00 2.884995460510253906e+00 3.010226821899414062e+01 9.404800415039062500e+00 1.240358687937259674e-02 7.098624855279922485e-02 1.475744366645812988e+00 1.716858707368373871e-02 5.813140794634819031e-02 1.164111256599426270e+00 2.902491204440593719e-02 1.043898835778236389e-01 9.281752705574035645e-01
9.000000000000000000e+03 1.425470471382141113e+00 4.897683858871459961e-02 1.204864382743835449e-01 2.007951736450195312e+00 2.630788564682006836e+00 2.838238716125488281e+01 9.555242538452148438e+00 2.100939117372035980e-02 5.363195762038230896e-02 1.424355268478393555e+00 2.936521545052528381e-02 4.499314352869987488e-02 1.074227452278137207e+00 3.688929602503776550e-02 8.030865341424942017e-02 8.302627801895141602e-01 1.201999664306640625e+00 3.569180518388748169e-02 8.013295382261276245e-02 2.007951736450195312e+00 2.630788564682006836e+00 2.838238716125488281e+01 9.555242538452148438e+00 2.100939117372035980e-02 5.363195762038230896e-02 1.424355268478393555e+00 2.936521545052528381e-02 4.499314352869987488e-02 1.074227452278137207e+00 3.688929602503776550e-02 8.030865341424942017e-02 8.302627801895141602e-01
