# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.954910350032150745e-04 1.202296733856201172e+00 9.508042712695896626e-04 2.091982269287109375e+01 1.870245170593261719e+01 1.682664871215820312e+01 1.807377433776855469e+01 7.248063683509826660e-01 5.117529869079589844e+00 4.840998649597167969e+00 6.646419167518615723e-01 1.201115131378173828e+00 4.622507572174072266e+00 2.862373113632202148e+00 1.599383354187011719e+00 8.450582504272460938e+00 1.215273380279541016e+01 4.841868877410888672e+00 1.144532203674316406e+01 6.835668087005615234e-01 5.566889762878417969e+00 2.600283384323120117e+00 3.523154258728027344e+00 9.519761204719543457e-01 8.687174916267395020e-01 9.522953033447265625e-01 2.308334112167358398e+00 7.011377019807696342e-04 1.236459493637084961e+00 3.604487574193626642e-04 2.091982269287109375e+01 1.870245170593261719e+01 1.682664871215820312e+01 1.807377433776855469e+01 7.248063683509826660e-01 5.117529869079589844e+00 4.840998649597167969e+00 6.646419167518615723e-01 1.201115131378173828e+00 4.622507572174072266e+00 2.862373113632202148e+00 1.599383354187011719e+00 8.450582504272460938e+00 1.215273380279541016e+01 4.841868877410888672e+00 1.144532203674316406e+01 6.835668087005615234e-01 5.566889762878417969e+00 2.600283384323120117e+00 3.523154258728027344e+00 9.519761204719543457e-01 8.687174916267395020e-01 9.522953033447265625e-01 2.308334112167358398e+00
1.000000000000000000e+03 2.498568035662174225e-03 1.040216442197561264e-02 4.929232527501881123e-04 8.482280969619750977e-01 2.795810401439666748e-01 1.844822049140930176e+00 3.504804670810699463e-01 4.095345139503479004e-01 6.800808310508728027e-01 2.625041723251342773e+00 4.274923801422119141e-01 7.826514244079589844e-01 8.119956403970718384e-02 1.488962531089782715e+00 8.627803623676300049e-02 1.149381875991821289e+00 1.491868942975997925e-01 1.133493542671203613e+00 1.724855601787567139e-01 7.108175158500671387e-01 1.646844744682312012e-01 7.376351952552795410e-01 9.769751876592636108e-02 1.194531247019767761e-01 1.556879431009292603e-01 8.771170973777770996e-01 7.179098576307296753e-02 2.595020225271582603e-03 9.767264127731323242e-03 2.442071272525936365e-04 8.482280969619750977e-01 2.795810401439666748e-01 1.844822049140930176e+00 3.504804670810699463e-01 4.095345139503479004e-01 6.800808310508728027e-01 2.625041723251342773e+00 4.274923801422119141e-01 7.826514244079589844e-01 8.119956403970718384e-02 1.488962531089782715e+00 8.627803623676300049e-02 1.149381875991821289e+00 1.491868942975997925e-01 1.133493542671203613e+00 1.724855601787567139e-01 7.108175158500671387e-01 1.646844744682312012e-01 7.376351952552795410e-01 9.769751876592636108e-02 1.194531247019767761e-01 1.556879431009292603e-01 8.771170973777770996e-01 7.179098576307296753e-02
2.000000000000000000e+03 3.831806825473904610e-03 6.955002434551715851e-03 7.762860623188316822e-04 2.677437961101531982e-01 1.298536658287048340e-01 1.196597933769226074e+00 9.344000369310379028e-02 1.918060481548309326e-01 3.758271336555480957e-01 2.329070806503295898e+00 1.389200240373611450e-01 6.328632235527038574e-01 1.194987893104553223e-01 1.467560529708862305e+00 8.775826543569564819e-02 1.062519431114196777e+00 1.172387972474098206e-01 1.138188242912292480e+00 1.273924559354782104e-01 7.078771591186523438e-01 8.618649095296859741e-02 7.647383213043212891e-01 5.592958256602287292e-02 1.175335049629211426e-01 8.707575500011444092e-02 8.119965195655822754e-01 2.812323532998561859e-02 3.916426096111536026e-03 5.710750818252563477e-03 4.384255444165319204e-04 2.677437961101531982e-01 1.298536658287048340e-01 1.196597933769226074e+00 9.344000369310379028e-02 1.918060481548309326e-01 3.758271336555480957e-01 2.329070806503295898e+00 1.389200240373611450e-01 6.328632235527038574e-01 1.194987893104553223e-01 1.467560529708862305e+00 8.775826543569564819e-02 1.062519431114196777e+00 1.172387972474098206e-01 1.138188242912292480e+00 1.273924559354782104e-01 7.078771591186523438e-01 8.618649095296859741e-02 7.647383213043212891e-01 5.592958256602287292e-02 1.175335049629211426e-01 8.707575500011444092e-02 8.119965195655822754e-01 2.812323532998561859e-02
3.000000000000000000e+03 1.670946949161589146e-03 9.003499289974570274e-04 9.615554008632898331e-04 5.309577658772468567e-02 5.081070587038993835e-02 7.786620259284973145e-01 3.502383362501859665e-03 1.677259057760238647e-01 1.946199834346771240e-01 2.246527910232543945e+00 2.568353340029716492e-02 5.455660223960876465e-01 6.784156709909439087e-02 1.351569294929504395e+00 4.106710106134414673e-02 7.000059485435485840e-01 1.342901438474655151e-01 1.142258286476135254e+00 6.154321506619453430e-02 4.991377294063568115e-01 1.045968234539031982e-01 7.360224723815917969e-01 3.531261906027793884e-02 1.433234214782714844e-01 5.327181518077850342e-02 7.298424839973449707e-01 1.597995497286319733e-02 1.725621055811643600e-03 7.153145852498710155e-04 5.521124694496393204e-04 5.309577658772468567e-02 5.081070587038993835e-02 7.786620259284973145e-01 3.502383362501859665e-03 1.677259057760238647e-01 1.946199834346771240e-01 2.246527910232543945e+00 2.568353340029716492e-02 5.455660223960876465e-01 6.784156709909439087e-02 1.351569294929504395e+00 4.106710106134414673e-02 7.000059485435485840e-01 1.342901438474655151e-01 1.142258286476135254e+00 6.154321506619453430e-02 4.991377294063568115e-01 1.045968234539031982e-01 7.360224723815917969e-01 3.531261906027793884e-02 1.433234214782714844e-01 5.327181518077850342e-02 7.298424839973449707e-01 1.597995497286319733e-02
4.000000000000000000e+03 4.802280571311712265e-03 9.267910383641719818e-03 9.367271559312939644e-04 8.667293936014175415e-02 1.549848355352878571e-02 5.998800992965698242e-01 4.638483282178640366e-03 8.531326800584793091e-02 1.795047372579574585e-01 2.170134305953979492e+00 1.510974951088428497e-02 2.693243622779846191e-01 5.549824982881546021e-02 1.117338180541992188e+00 6.998031400144100189e-03 3.557506799697875977e-01 7.211492210626602173e-02 9.467535614967346191e-01 4.246294125914573669e-02 2.207773327827453613e-01 7.632867991924285889e-02 5.828337073326110840e-01 2.758997119963169098e-02 6.339425593614578247e-02 4.503868520259857178e-02 5.826888084411621094e-01 5.778872407972812653e-03 5.042044445872306824e-03 6.303687579929828644e-03 5.120293935760855675e-04 8.667293936014175415e-02 1.549848355352878571e-02 5.998800992965698242e-01 4.638483282178640366e-03 8.531326800584793091e-02 1.795047372579574585e-01 2.170134305953979492e+00 1.510974951088428497e-02 2.693243622779846191e-01 5.549824982881546021e-02 1.117338180541992188e+00 6.998031400144100189e-03 3.557506799697875977e-01 7.211492210626602173e-02 9.467535614967346191e-01 4.246294125914573669e-02 2.207773327827453613e-01 7.632867991924285889e-02 5.828337073326110840e-01 2.758997119963169098e-02 6.339425593614578247e-02 4.503868520259857178e-02 5.826888084411621094e-01 5.778872407972812653e-03
5.000000000000000000e+03 1.362799666821956635e-03 1.345288846641778946e-02 1.312806853093206882e-03 1.711330004036426544e-02 1.708995923399925232e-02 3.165065646171569824e-01 1.092232414521276951e-03 5.452661961317062378e-02 1.073639467358589172e-01 1.514833211898803711e+00 1.900956965982913971e-02 1.649208515882492065e-01 3.160002827644348145e-02 9.809654951095581055e-01 3.160586114972829819e-03 1.616789549589157104e-01 3.052502870559692383e-02 6.682004928588867188e-01 3.465979825705289841e-03 1.093208119273185730e-01 2.541627362370491028e-02 4.527666270732879639e-01 4.592177923768758774e-03 3.423310443758964539e-02 3.950708359479904175e-02 4.919374287128448486e-01 1.283675897866487503e-03 1.464387634769082069e-03 1.085800025612115860e-02 8.431352325715124607e-04 1.711330004036426544e-02 1.708995923399925232e-02 3.165065646171569824e-01 1.092232414521276951e-03 5.452661961317062378e-02 1.073639467358589172e-01 1.514833211898803711e+00 1.900956965982913971e-02 1.649208515882492065e-01 3.160002827644348145e-02 9.809654951095581055e-01 3.160586114972829819e-03 1.616789549589157104e-01 3.052502870559692383e-02 6.682004928588867188e-01 3.465979825705289841e-03 1.093208119273185730e-01 2.541627362370491028e-02 4.527666270732879639e-01 4.592177923768758774e-03 3.423310443758964539e-02 3.950708359479904175e-02 4.919374287128448486e-01 1.283675897866487503e-03
6.000000000000000000e+03 5.612529930658638477e-04 1.113061979413032532e-02 2.343515399843454361e-03 1.267485320568084717e-02 1.101773791015148163e-02 4.514632001519203186e-02 3.634470049291849136e-03 5.021145194768905640e-02 4.160278663039207458e-02 5.608195662498474121e-01 2.434776723384857178e-02 1.526486426591873169e-01 1.967242360115051270e-02 5.287402272224426270e-01 1.265596225857734680e-02 1.476395577192306519e-01 3.035718388855457306e-02 3.412725031375885010e-01 1.722049526870250702e-02 1.085654348134994507e-01 2.225383557379245758e-02 2.562208175659179688e-01 8.174180053174495697e-03 2.647491917014122009e-02 3.196152672171592712e-02 2.596416175365447998e-01 6.155081093311309814e-03 5.201593157835304737e-04 8.850904181599617004e-03 1.779431127943098545e-03 1.267485320568084717e-02 1.101773791015148163e-02 4.514632001519203186e-02 3.634470049291849136e-03 5.021145194768905640e-02 4.160278663039207458e-02 5.608195662498474121e-01 2.434776723384857178e-02 1.526486426591873169e-01 1.967242360115051270e-02 5.287402272224426270e-01 1.265596225857734680e-02 1.476395577192306519e-01 3.035718388855457306e-02 3.412725031375885010e-01 1.722049526870250702e-02 1.085654348134994507e-01 2.225383557379245758e-02 2.562208175659179688e-01 8.174180053174495697e-03 2.647491917014122009e-02 3.196152672171592712e-02 2.596416175365447998e-01 6.155081093311309814e-03
7.000000000000000000e+03 8.417134522460401058e-04 1.090771704912185669e-02 4.954744130373001099e-03 1.027526054531335831e-02 2.728247782215476036e-03 3.480307012796401978e-02 8.478359668515622616e-04 4.405868053436279297e-02 1.673897169530391693e-02 6.135300919413566589e-02 1.526670996099710464e-02 2.435473352670669556e-02 3.910008352249860764e-03 9.759473800659179688e-02 9.693208266980946064e-04 2.344868518412113190e-02 1.397422282025218010e-03 7.716445624828338623e-02 2.544796792790293694e-03 2.632228657603263855e-02 4.256227053701877594e-03 5.801760777831077576e-02 6.127207539975643158e-03 1.808061264455318451e-02 9.337022900581359863e-03 4.067758470773696899e-02 1.484281849116086960e-03 7.149751181714236736e-04 1.002599112689495087e-02 4.553195089101791382e-03 1.027526054531335831e-02 2.728247782215476036e-03 3.480307012796401978e-02 8.478359668515622616e-04 4.405868053436279297e-02 1.673897169530391693e-02 6.135300919413566589e-02 1.526670996099710464e-02 2.435473352670669556e-02 3.910008352249860764e-03 9.759473800659179688e-02 9.693208266980946064e-04 2.344868518412113190e-02 1.397422282025218010e-03 7.716445624828338623e-02 2.544796792790293694e-03 2.632228657603263855e-02 4.256227053701877594e-03 5.801760777831077576e-02 6.127207539975643158e-03 1.808061264455318451e-02 9.337022900581359863e-03 4.067758470773696899e-02 1.484281849116086960e-03
8.000000000000000000e+03 1.082237344235181808e-03 4.606630653142929077e-03 4.816904664039611816e-03 9.229074232280254364e-03 5.672835395671427250e-04 2.079328894615173340e-02 2.085789106786251068e-03 2.474342845380306244e-02 1.462677773088216782e-02 3.110978379845619202e-02 3.108150558546185493e-03 6.033543962985277176e-03 9.922853205353021622e-04 1.925814524292945862e-02 5.171157536096870899e-04 7.376220077276229858e-03 1.135957776568830013e-03 1.230723410844802856e-02 1.850398257374763489e-03 6.560937501490116119e-03 1.157567254267632961e-03 1.567330397665500641e-02 3.456803038716316223e-03 2.853835234418511391e-03 2.191082807257771492e-03 5.020579323172569275e-03 7.973862811923027039e-04 8.864108240231871605e-04 3.706729272380471230e-03 4.384720232337713242e-03 9.229074232280254364e-03 5.672835395671427250e-04 2.079328894615173340e-02 2.085789106786251068e-03 2.474342845380306244e-02 1.462677773088216782e-02 3.110978379845619202e-02 3.108150558546185493e-03 6.033543962985277176e-03 9.922853205353021622e-04 1.925814524292945862e-02 5.171157536096870899e-04 7.376220077276229858e-03 1.135957776568830013e-03 1.230723410844802856e-02 1.850398257374763489e-03 6.560937501490116119e-03 1.157567254267632961e-03 1.567330397665500641e-02 3.456803038716316223e-03 2.853835234418511391e-03 2.191082807257771492e-03 5.020579323172569275e-03 7.973862811923027039e-04
9.000000000000000000e+03 7.117814966477453709e-04 2.221461851149797440e-03 4.067944828420877457e-03 2.366070402786135674e-03 4.895329475402832031e-04 8.537961170077323914e-03 6.534342537634074688e-04 1.385748200118541718e-02 1.383917685598134995e-02 1.787737198173999786e-02 2.218428300693631172e-03 4.903369117528200150e-03 6.315923528745770454e-04 9.502988308668136597e-03 5.421685054898262024e-04 4.393026698380708694e-03 9.075098205357789993e-04 5.342248361557722092e-03 1.069603371433913708e-03 2.582834567874670029e-03 1.098920125514268875e-03 9.055979549884796143e-03 1.384222065098583698e-03 1.338233589194715023e-03 1.964330906048417091e-03 1.992944395169615746e-03 1.083881361410021782e-03 6.010567303746938705e-04 1.599048729985952377e-03 3.502120263874530792e-03 2.366070402786135674e-03 4.895329475402832031e-04 8.537961170077323914e-03 6.534342537634074688e-04 1.385748200118541718e-02 1.383917685598134995e-02 1.787737198173999786e-02 2.218428300693631172e-03 4.903369117528200150e-03 6.315923528745770454e-04 9.502988308668136597e-03 5.421685054898262024e-04 4.393026698380708694e-03 9.075098205357789993e-04 5.342248361557722092e-03 1.069603371433913708e-03 2.582834567874670029e-03 1.098920125514268875e-03 9.055979549884796143e-03 1.384222065098583698e-03 1.338233589194715023e-03 1.964330906048417091e-03 1.992944395169615746e-03 1.083881361410021782e-03
