# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.701484724809688487e-08 7.477280600243219055e-11 2.299143716300022788e-06 8.974034339189529419e-03 6.592742443084716797e+00 3.328253984451293945e+00 2.149612426757812500e+01 4.687144279479980469e+00 1.921752166748046875e+01 9.186140060424804688e+00 2.073893928527832031e+01 1.126631650549825281e-05 1.106339740753173828e+01 2.652980235495761008e-08 7.350920566695506864e-11 1.988236363104078919e-06 8.974034339189529419e-03 6.592742443084716797e+00 3.328253984451293945e+00 2.149612426757812500e+01 4.687144279479980469e+00 1.921752166748046875e+01 9.186140060424804688e+00 2.073893928527832031e+01 1.126631650549825281e-05 1.106339740753173828e+01
1.000000000000000000e+03 1.896806622880831128e-08 1.170622487833838932e-09 2.273111022077500820e-06 8.275164365768432617e-01 2.020235538482666016e+00 3.737042099237442017e-02 1.982985585927963257e-01 6.813001632690429688e-01 1.968095064163208008e+00 1.851593494415283203e+00 5.105430603027343750e+00 1.938017487525939941e+00 5.584900856018066406e+00 1.834836282910146110e-08 1.213023126389600748e-09 2.241370111732976511e-06 8.275164365768432617e-01 2.020235538482666016e+00 3.737042099237442017e-02 1.982985585927963257e-01 6.813001632690429688e-01 1.968095064163208008e+00 1.851593494415283203e+00 5.105430603027343750e+00 1.938017487525939941e+00 5.584900856018066406e+00
2.000000000000000000e+03 6.880548397703023511e-08 2.319187064614425253e-09 8.904766218620352447e-06 1.710510253906250000e-01 5.322912335395812988e-01 6.381527334451675415e-02 2.896865010261535645e-01 4.898518919944763184e-01 1.547574400901794434e+00 7.848223447799682617e-01 2.539671659469604492e+00 1.153316140174865723e+00 3.704394817352294922e+00 5.720256979202531511e-08 2.164922463521179452e-09 7.311981335078598931e-06 1.710510253906250000e-01 5.322912335395812988e-01 6.381527334451675415e-02 2.896865010261535645e-01 4.898518919944763184e-01 1.547574400901794434e+00 7.848223447799682617e-01 2.539671659469604492e+00 1.153316140174865723e+00 3.704394817352294922e+00
3.000000000000000000e+03 5.954184700840414735e-08 7.844074723095673107e-09 6.924465651536593214e-06 1.797872595489025116e-02 1.525861173868179321e-01 6.312297284603118896e-02 1.402207165956497192e-01 3.081102967262268066e-01 6.917461156845092773e-01 5.175219178199768066e-01 6.103959679603576660e-01 4.417632222175598145e-01 6.399306654930114746e-01 3.764311529153019364e-08 8.276724194899998110e-09 4.305898528400575742e-06 1.797872595489025116e-02 1.525861173868179321e-01 6.312297284603118896e-02 1.402207165956497192e-01 3.081102967262268066e-01 6.917461156845092773e-01 5.175219178199768066e-01 6.103959679603576660e-01 4.417632222175598145e-01 6.399306654930114746e-01
4.000000000000000000e+03 7.120365097534886445e-08 6.084636350323080478e-09 4.820377398573327810e-06 1.997450832277536392e-03 5.593474954366683960e-02 1.700075343251228333e-02 2.653837203979492188e-02 1.087169274687767029e-01 6.371619701385498047e-01 1.390346735715866089e-01 1.959400922060012817e-01 9.545672684907913208e-02 9.582241624593734741e-02 3.323655306530781672e-08 6.172399480419699103e-09 2.959113771794363856e-06 1.997450832277536392e-03 5.593474954366683960e-02 1.700075343251228333e-02 2.653837203979492188e-02 1.087169274687767029e-01 6.371619701385498047e-01 1.390346735715866089e-01 1.959400922060012817e-01 9.545672684907913208e-02 9.582241624593734741e-02
5.000000000000000000e+03 8.640046900154629839e-08 7.601856033545573155e-09 2.675240921234944835e-06 1.037001726217567921e-03 2.980180084705352783e-02 2.278086030855774879e-03 1.278795488178730011e-02 4.751984775066375732e-02 5.031930804252624512e-01 3.512282669544219971e-02 1.305487751960754395e-01 1.684814877808094025e-02 5.038372054696083069e-02 2.692672751436475664e-08 7.786424838229777379e-09 1.814704091884777881e-06 1.037001726217567921e-03 2.980180084705352783e-02 2.278086030855774879e-03 1.278795488178730011e-02 4.751984775066375732e-02 5.031930804252624512e-01 3.512282669544219971e-02 1.305487751960754395e-01 1.684814877808094025e-02 5.038372054696083069e-02
6.000000000000000000e+03 1.036476220406257198e-07 8.969831100102965138e-09 1.451234311389271170e-06 6.443711463361978531e-04 1.558644138276576996e-02 5.708249318558955565e-06 9.146598167717456818e-03 2.208629995584487915e-02 3.582271039485931396e-01 5.883504170924425125e-03 7.519010454416275024e-02 6.468161591328680515e-04 4.077890142798423767e-02 2.246243191450503218e-08 9.257963284881043364e-09 1.073218754754634574e-06 6.443711463361978531e-04 1.558644138276576996e-02 5.708249318558955565e-06 9.146598167717456818e-03 2.208629995584487915e-02 3.582271039485931396e-01 5.883504170924425125e-03 7.519010454416275024e-02 6.468161591328680515e-04 4.077890142798423767e-02
7.000000000000000000e+03 1.411682433172245510e-07 7.052133987883735244e-09 6.452664820244535804e-07 3.835488751064985991e-04 7.762511260807514191e-03 4.834848223254084587e-04 5.795889068394899368e-03 1.014986820518970490e-02 2.216726243495941162e-01 1.038830261677503586e-03 3.913948684930801392e-02 1.486201421357691288e-03 4.275347292423248291e-02 2.356634887235031783e-08 6.741418090427941934e-09 5.878678734916320536e-07 3.835488751064985991e-04 7.762511260807514191e-03 4.834848223254084587e-04 5.795889068394899368e-03 1.014986820518970490e-02 2.216726243495941162e-01 1.038830261677503586e-03 3.913948684930801392e-02 1.486201421357691288e-03 4.275347292423248291e-02
8.000000000000000000e+03 2.016140570049174130e-07 3.814130788981628939e-09 7.551495286861609202e-07 2.327232796233147383e-04 3.550110384821891785e-03 6.280732923187315464e-04 5.669124424457550049e-03 3.907881677150726318e-03 1.059888079762458801e-01 3.192879376001656055e-04 1.948836818337440491e-02 2.237861743196845055e-03 3.720055520534515381e-02 2.963026979330152244e-08 2.991531244944667378e-09 3.819689595729869325e-07 2.327232796233147383e-04 3.550110384821891785e-03 6.280732923187315464e-04 5.669124424457550049e-03 3.907881677150726318e-03 1.059888079762458801e-01 3.192879376001656055e-04 1.948836818337440491e-02 2.237861743196845055e-03 3.720055520534515381e-02
9.000000000000000000e+03 2.429557639516133349e-07 1.381765479813168440e-09 1.953020046130404808e-06 6.558989116456359625e-05 2.197792055085301399e-03 4.314412362873554230e-04 5.697477143257856369e-03 1.395273022353649139e-03 4.636737331748008728e-02 7.332101085921749473e-05 1.469081174582242966e-02 1.293784007430076599e-03 2.617923542857170105e-02 3.743542009715383756e-08 9.668725819977908031e-10 5.114284249430056661e-07 6.558989116456359625e-05 2.197792055085301399e-03 4.314412362873554230e-04 5.697477143257856369e-03 1.395273022353649139e-03 4.636737331748008728e-02 7.332101085921749473e-05 1.469081174582242966e-02 1.293784007430076599e-03 2.617923542857170105e-02
1.000000000000000000e+04 2.538622538850177079e-07 1.058309995194406383e-09 2.379210172875900753e-06 1.651190359552856535e-05 1.437845872715115547e-03 1.038577829604037106e-04 4.871733952313661575e-03 3.974585561081767082e-04 2.197917364537715912e-02 4.953773895977064967e-05 1.344340294599533081e-02 5.720038898289203644e-04 1.444000191986560822e-02 3.922097491226850252e-08 7.980351934833151972e-10 5.658436634803365450e-07 1.651190359552856535e-05 1.437845872715115547e-03 1.038577829604037106e-04 4.871733952313661575e-03 3.974585561081767082e-04 2.197917364537715912e-02 4.953773895977064967e-05 1.344340294599533081e-02 5.720038898289203644e-04 1.444000191986560822e-02
1.100000000000000000e+04 2.388643451922689565e-07 1.130361138024227330e-09 2.712138666538521647e-06 5.327656253939494491e-06 7.252526702359318733e-04 2.974945891764946282e-05 3.851707791909575462e-03 1.640059199417009950e-04 9.662628173828125000e-03 3.543930870364420116e-05 1.040759123861789703e-02 2.388223219895735383e-04 6.150874309241771698e-03 3.705860152081186243e-08 9.275349932558185628e-10 5.152848530087794643e-07 5.327656253939494491e-06 7.252526702359318733e-04 2.974945891764946282e-05 3.851707791909575462e-03 1.640059199417009950e-04 9.662628173828125000e-03 3.543930870364420116e-05 1.040759123861789703e-02 2.388223219895735383e-04 6.150874309241771698e-03
1.200000000000000000e+04 2.245426742319978075e-07 1.141588934494564000e-09 2.857660319932620041e-06 5.793166565126739442e-06 4.170440079178661108e-04 1.880187664937693626e-05 3.003570716828107834e-03 1.043856318574398756e-04 4.366230685263872147e-03 5.341747237253002822e-05 7.519423030316829681e-03 1.027044709189794958e-04 2.342313062399625778e-03 3.376164414703453076e-08 9.992240368461580147e-10 4.793513426193385385e-07 5.793166565126739442e-06 4.170440079178661108e-04 1.880187664937693626e-05 3.003570716828107834e-03 1.043856318574398756e-04 4.366230685263872147e-03 5.341747237253002822e-05 7.519423030316829681e-03 1.027044709189794958e-04 2.342313062399625778e-03
1.300000000000000000e+04 2.175164155460151960e-07 1.005632466188899343e-09 2.654280706337885931e-06 9.590934496372938156e-06 3.396660322323441505e-04 1.066123968485044315e-05 2.360270125791430473e-03 1.506860571680590510e-04 2.240987727418541908e-03 1.732102100504562259e-05 5.856876727193593979e-03 4.284031092538498342e-05 1.197640900500118732e-03 2.970066148577643617e-08 9.264251032981007938e-10 4.403765387905878015e-07 9.590934496372938156e-06 3.396660322323441505e-04 1.066123968485044315e-05 2.360270125791430473e-03 1.506860571680590510e-04 2.240987727418541908e-03 1.732102100504562259e-05 5.856876727193593979e-03 4.284031092538498342e-05 1.197640900500118732e-03
1.400000000000000000e+04 2.167846560041652992e-07 7.998753326354801629e-10 2.273240170325152576e-06 2.582608431112021208e-06 3.061301831621676683e-04 9.586453415977302939e-06 1.887961989268660545e-03 4.346216519479639828e-05 1.332235522568225861e-03 2.652357215993106365e-05 4.892507568001747131e-03 2.613980723253916949e-05 9.423888404853641987e-04 2.589187175772167393e-08 7.682041114343007848e-10 3.851562269119312987e-07 2.582608431112021208e-06 3.061301831621676683e-04 9.586453415977302939e-06 1.887961989268660545e-03 4.346216519479639828e-05 1.332235522568225861e-03 2.652357215993106365e-05 4.892507568001747131e-03 2.613980723253916949e-05 9.423888404853641987e-04
