# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.573715280756005086e-06 3.954717803233975815e-11 3.797975659836083651e-04 6.031850814819335938e+00 5.316010665893554688e+01 3.471638679504394531e+00 2.730263519287109375e+01 3.031398653984069824e-01 2.547475337982177734e+00 7.358769416809082031e+00 7.345830440521240234e+00 1.536779642105102539e+00 7.616970062255859375e+00 1.540623202345159370e-06 3.498991027472975190e-11 3.773561911657452583e-04 6.031850814819335938e+00 5.316010665893554688e+01 3.471638679504394531e+00 2.730263519287109375e+01 3.031398653984069824e-01 2.547475337982177734e+00 7.358769416809082031e+00 7.345830440521240234e+00 1.536779642105102539e+00 7.616970062255859375e+00
1.000000000000000000e+03 4.720186197459952382e-08 1.247452835473339405e-10 6.758329163858434185e-06 8.703178763389587402e-01 2.490050792694091797e+00 1.875127851963043213e-02 2.107523679733276367e-01 2.923799753189086914e-01 1.021090865135192871e+00 1.497440934181213379e+00 5.015033721923828125e+00 1.846517086029052734e+00 5.461204528808593750e+00 4.270158626695774728e-08 1.180521791432909140e-10 6.263454906729748473e-06 8.703178763389587402e-01 2.490050792694091797e+00 1.875127851963043213e-02 2.107523679733276367e-01 2.923799753189086914e-01 1.021090865135192871e+00 1.497440934181213379e+00 5.015033721923828125e+00 1.846517086029052734e+00 5.461204528808593750e+00
2.000000000000000000e+03 4.983408530279120896e-08 2.333125870279673109e-08 5.889919520996045321e-06 1.081519722938537598e-01 4.475047290325164795e-01 1.857175305485725403e-02 7.074123620986938477e-02 1.945833116769790649e-02 3.713524639606475830e-01 2.997407317161560059e-01 1.786912083625793457e+00 2.810425162315368652e-01 2.003631830215454102e+00 4.366806649613863556e-08 2.023678291607211577e-08 5.218122623773524538e-06 1.081519722938537598e-01 4.475047290325164795e-01 1.857175305485725403e-02 7.074123620986938477e-02 1.945833116769790649e-02 3.713524639606475830e-01 2.997407317161560059e-01 1.786912083625793457e+00 2.810425162315368652e-01 2.003631830215454102e+00
3.000000000000000000e+03 5.891943288816037239e-08 2.063394077822522377e-08 5.342294571164529771e-06 6.308996118605136871e-03 1.227224394679069519e-01 2.433225326240062714e-02 4.666173085570335388e-02 7.939290255308151245e-03 6.780258566141128540e-02 9.104124456644058228e-02 2.011014819145202637e-01 8.086973428726196289e-02 2.217953801155090332e-01 4.401536202180977853e-08 1.937890914405215881e-08 4.642310614144662395e-06 6.308996118605136871e-03 1.227224394679069519e-01 2.433225326240062714e-02 4.666173085570335388e-02 7.939290255308151245e-03 6.780258566141128540e-02 9.104124456644058228e-02 2.011014819145202637e-01 8.086973428726196289e-02 2.217953801155090332e-01
4.000000000000000000e+03 4.536484254913375480e-08 1.015760187073055931e-08 1.791419094843149651e-06 2.000387059524655342e-03 4.687365889549255371e-02 6.524431984871625900e-03 2.575115114450454712e-02 1.380185713060200214e-03 3.890407830476760864e-02 2.469258010387420654e-02 8.627443760633468628e-02 2.446995675563812256e-02 9.649516642093658447e-02 2.613769289894207759e-08 1.054100362551935177e-08 1.601135636519757099e-06 2.000387059524655342e-03 4.687365889549255371e-02 6.524431984871625900e-03 2.575115114450454712e-02 1.380185713060200214e-03 3.890407830476760864e-02 2.469258010387420654e-02 8.627443760633468628e-02 2.446995675563812256e-02 9.649516642093658447e-02
5.000000000000000000e+03 4.283032595253644104e-08 6.010752784391115711e-09 7.843232765480934177e-07 4.828880191780626774e-04 2.634742483496665955e-02 2.678804798051714897e-03 2.552293613553047180e-02 1.294157555093988776e-04 2.434762567281723022e-02 6.113165523856878281e-03 5.508650839328765869e-02 6.480437237769365311e-03 5.606648698449134827e-02 1.903330648644896428e-08 6.166855470723930921e-09 6.883390710754611064e-07 4.828880191780626774e-04 2.634742483496665955e-02 2.678804798051714897e-03 2.552293613553047180e-02 1.294157555093988776e-04 2.434762567281723022e-02 6.113165523856878281e-03 5.508650839328765869e-02 6.480437237769365311e-03 5.606648698449134827e-02
6.000000000000000000e+03 4.530073027808612096e-08 5.943317837875383702e-09 6.629811650782357901e-07 7.497207261621952057e-04 1.290010381489992142e-02 1.180402818135917187e-03 2.169229462742805481e-02 1.944295217981562018e-04 1.662366278469562531e-02 1.587968436069786549e-03 4.007849097251892090e-02 1.762532396242022514e-03 3.392267972230911255e-02 1.669626037426041876e-08 5.834353888900523089e-09 5.348348963707394432e-07 7.497207261621952057e-04 1.290010381489992142e-02 1.180402818135917187e-03 2.169229462742805481e-02 1.944295217981562018e-04 1.662366278469562531e-02 1.587968436069786549e-03 4.007849097251892090e-02 1.762532396242022514e-03 3.392267972230911255e-02
7.000000000000000000e+03 5.024602955927548464e-08 5.448903106497482440e-09 8.856077897689829115e-07 3.564045182429254055e-04 4.452425986528396606e-03 3.749912139028310776e-04 1.311319228261709213e-02 2.735201269388198853e-04 1.120988186448812485e-02 6.311857723630964756e-04 3.030114993453025818e-02 9.611326968297362328e-04 2.253571525216102600e-02 1.699848795055913797e-08 5.445264683601180877e-09 7.092640998962451704e-07 3.564045182429254055e-04 4.452425986528396606e-03 3.749912139028310776e-04 1.311319228261709213e-02 2.735201269388198853e-04 1.120988186448812485e-02 6.311857723630964756e-04 3.030114993453025818e-02 9.611326968297362328e-04 2.253571525216102600e-02
8.000000000000000000e+03 5.588163176639682206e-08 3.881662546945108261e-09 1.038709342537913471e-06 5.365214383346028626e-05 1.962889451533555984e-03 7.031956920400261879e-05 6.781702395528554916e-03 1.989119045902043581e-04 6.800316739827394485e-03 1.970280427485704422e-04 2.067244797945022583e-02 3.875569673255085945e-04 1.322722807526588440e-02 1.685686790153795300e-08 3.979039320256561041e-09 7.662412713216326665e-07 5.365214383346028626e-05 1.962889451533555984e-03 7.031956920400261879e-05 6.781702395528554916e-03 1.989119045902043581e-04 6.800316739827394485e-03 1.970280427485704422e-04 2.067244797945022583e-02 3.875569673255085945e-04 1.322722807526588440e-02
9.000000000000000000e+03 6.238812488845724147e-08 1.824720041732064146e-09 9.406746244167152327e-07 3.999051477876491845e-05 9.155955631285905838e-04 6.897809726069681346e-06 4.023758228868246078e-03 1.164179484476335347e-04 3.879113122820854187e-03 6.057701466488651931e-05 1.294531580060720444e-02 1.424557267455384135e-04 5.923832766711711884e-03 1.583461006759989687e-08 1.884005840224745043e-09 6.121550200077763293e-07 3.999051477876491845e-05 9.155955631285905838e-04 6.897809726069681346e-06 4.023758228868246078e-03 1.164179484476335347e-04 3.879113122820854187e-03 6.057701466488651931e-05 1.294531580060720444e-02 1.424557267455384135e-04 5.923832766711711884e-03
