# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.069367319345474243e-01 1.526928544044494629e+00 7.686349153518676758e-01 2.583532929420471191e-01 6.967913825064897537e-03 1.096426397562026978e-01 4.287818819284439087e-02 2.574057877063751221e-01 3.258783370256423950e-02 6.613089144229888916e-02 2.693752013146877289e-02 5.011312365531921387e-01 3.076150417327880859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.069367319345474243e-01 1.526928544044494629e+00 7.686349153518676758e-01 2.583532929420471191e-01 6.967913825064897537e-03 1.096426397562026978e-01 4.287818819284439087e-02 2.574057877063751221e-01 3.258783370256423950e-02 6.613089144229888916e-02 2.693752013146877289e-02 5.011312365531921387e-01 3.076150417327880859e-01
1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.097695007454603910e-04 3.984338254667818546e-04 2.692574169486761093e-03 2.737098000943660736e-02 6.233609165064990520e-04 9.226389229297637939e-04 2.235418558120727539e-02 9.669003775343298912e-04 1.183339860290288925e-03 2.303726598620414734e-02 1.259045558981597424e-03 1.292137429118156433e-03 2.183374948799610138e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.097695007454603910e-04 3.984338254667818546e-04 2.692574169486761093e-03 2.737098000943660736e-02 6.233609165064990520e-04 9.226389229297637939e-04 2.235418558120727539e-02 9.669003775343298912e-04 1.183339860290288925e-03 2.303726598620414734e-02 1.259045558981597424e-03 1.292137429118156433e-03 2.183374948799610138e-02
2.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.876897342503070831e-04 1.773701806087046862e-04 2.647710265591740608e-03 2.298700064420700073e-02 4.576672799885272980e-04 6.532947300001978874e-04 2.022434957325458527e-02 8.250440005213022232e-04 8.030202588997781277e-04 2.058935724198818207e-02 1.043936121277511120e-03 9.766330476850271225e-04 2.042825706303119659e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.876897342503070831e-04 1.773701806087046862e-04 2.647710265591740608e-03 2.298700064420700073e-02 4.576672799885272980e-04 6.532947300001978874e-04 2.022434957325458527e-02 8.250440005213022232e-04 8.030202588997781277e-04 2.058935724198818207e-02 1.043936121277511120e-03 9.766330476850271225e-04 2.042825706303119659e-02
3.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.828169185202568769e-04 1.258157572010532022e-04 2.342471154406666756e-03 1.621381752192974091e-02 1.739133003866299987e-04 1.768657530192285776e-04 1.375368237495422363e-02 2.027635491685941815e-04 1.400005276082083583e-04 1.312265079468488693e-02 5.766233662143349648e-04 5.318347830325365067e-04 1.538492739200592041e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.828169185202568769e-04 1.258157572010532022e-04 2.342471154406666756e-03 1.621381752192974091e-02 1.739133003866299987e-04 1.768657530192285776e-04 1.375368237495422363e-02 2.027635491685941815e-04 1.400005276082083583e-04 1.312265079468488693e-02 5.766233662143349648e-04 5.318347830325365067e-04 1.538492739200592041e-02
4.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.484507811255753040e-04 3.253734612371772528e-04 9.766475996002554893e-04 8.242012932896614075e-03 3.742547414731234312e-04 2.530259080231189728e-04 1.000464521348476410e-02 4.076984623679891229e-05 1.189024260384030640e-04 7.404306437820196152e-03 1.876423775684088469e-04 3.632704028859734535e-04 6.465218029916286469e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.484507811255753040e-04 3.253734612371772528e-04 9.766475996002554893e-04 8.242012932896614075e-03 3.742547414731234312e-04 2.530259080231189728e-04 1.000464521348476410e-02 4.076984623679891229e-05 1.189024260384030640e-04 7.404306437820196152e-03 1.876423775684088469e-04 3.632704028859734535e-04 6.465218029916286469e-03
5.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.248944944469258189e-05 2.375418844167143106e-04 4.343331675045192242e-04 3.901899326592683792e-03 1.023782388074323535e-04 1.319190341746434569e-04 7.034108042716979980e-03 1.526195774204097688e-05 8.876625361153855920e-05 4.915727302432060242e-03 9.826927271205931902e-05 1.484357926528900862e-04 2.815649146214127541e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.248944944469258189e-05 2.375418844167143106e-04 4.343331675045192242e-04 3.901899326592683792e-03 1.023782388074323535e-04 1.319190341746434569e-04 7.034108042716979980e-03 1.526195774204097688e-05 8.876625361153855920e-05 4.915727302432060242e-03 9.826927271205931902e-05 1.484357926528900862e-04 2.815649146214127541e-03
6.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.669589932542294264e-05 1.183941058116033673e-04 3.852930967696011066e-04 1.458485028706490993e-03 3.652741361293010414e-05 1.892459113150835037e-05 3.660920541733503342e-03 1.029887971526477486e-05 1.327825702901463956e-05 2.516952343285083771e-03 6.037947969161905348e-05 1.958253778866492212e-05 1.464336062781512737e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.669589932542294264e-05 1.183941058116033673e-04 3.852930967696011066e-04 1.458485028706490993e-03 3.652741361293010414e-05 1.892459113150835037e-05 3.660920541733503342e-03 1.029887971526477486e-05 1.327825702901463956e-05 2.516952343285083771e-03 6.037947969161905348e-05 1.958253778866492212e-05 1.464336062781512737e-03
7.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.829006891464814544e-05 3.621664654929190874e-05 2.911994233727455139e-04 1.125862821936607361e-03 4.715918294095899910e-06 1.902844269352499396e-05 2.037135884165763855e-03 1.038428763422416523e-05 1.010262053569022100e-06 1.703028217889368534e-03 2.991050496348179877e-05 8.871528734744060785e-06 1.041085226461291313e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.829006891464814544e-05 3.621664654929190874e-05 2.911994233727455139e-04 1.125862821936607361e-03 4.715918294095899910e-06 1.902844269352499396e-05 2.037135884165763855e-03 1.038428763422416523e-05 1.010262053569022100e-06 1.703028217889368534e-03 2.991050496348179877e-05 8.871528734744060785e-06 1.041085226461291313e-03
8.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.786701563512906432e-05 2.965800922538619488e-05 2.138814015779644251e-04 9.299552184529602528e-04 1.468660457248915918e-06 7.127064691303530708e-06 1.393865211866796017e-03 4.695858933700947091e-06 3.956120963266585022e-06 1.353381434455513954e-03 2.066401975753251463e-05 1.564066769788041711e-05 7.716906256973743439e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.786701563512906432e-05 2.965800922538619488e-05 2.138814015779644251e-04 9.299552184529602528e-04 1.468660457248915918e-06 7.127064691303530708e-06 1.393865211866796017e-03 4.695858933700947091e-06 3.956120963266585022e-06 1.353381434455513954e-03 2.066401975753251463e-05 1.564066769788041711e-05 7.716906256973743439e-04
9.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.771015326492488384e-05 3.720503082149662077e-05 1.051126528182066977e-04 6.795375957153737545e-04 2.884241894207661971e-06 1.948506678672856651e-06 6.211359286680817604e-04 2.705132828850764781e-06 1.413379959558369592e-05 7.686334429308772087e-04 1.328799680777592584e-05 2.368157402088399976e-05 3.944850177504122257e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.771015326492488384e-05 3.720503082149662077e-05 1.051126528182066977e-04 6.795375957153737545e-04 2.884241894207661971e-06 1.948506678672856651e-06 6.211359286680817604e-04 2.705132828850764781e-06 1.413379959558369592e-05 7.686334429308772087e-04 1.328799680777592584e-05 2.368157402088399976e-05 3.944850177504122257e-04
