# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.177535093523147225e-09 1.436075108358636498e-04 2.205816116429559770e-07 1.786800026893615723e-01 3.868218421936035156e+00 7.723437994718551636e-02 1.872214078903198242e+00 9.585693359375000000e+00 9.756048917770385742e-01 1.184452176094055176e+00 1.998764723539352417e-01 6.836137771606445312e-01 6.981799602508544922e-01 9.644765853881835938e+00 6.979513168334960938e+00 1.238016843795776367e+00 7.663821220397949219e+00 2.846384048461914062e+00 1.180032062530517578e+01 2.107322120666503906e+01 8.951977825688572921e-09 1.348184887319803238e-04 2.185312837355013471e-07 1.786800026893615723e-01 3.868218421936035156e+00 7.723437994718551636e-02 1.872214078903198242e+00 9.585693359375000000e+00 9.756048917770385742e-01 1.184452176094055176e+00 1.998764723539352417e-01 6.836137771606445312e-01 6.981799602508544922e-01 9.644765853881835938e+00 6.979513168334960938e+00 1.238016843795776367e+00 7.663821220397949219e+00 2.846384048461914062e+00 1.180032062530517578e+01 2.107322120666503906e+01
1.000000000000000000e+03 1.841018217874079710e-07 2.114763483405113220e-03 3.881087451418352430e-08 6.373460055328905582e-04 2.370592555962502956e-04 8.437065844191238284e-05 8.807194232940673828e-02 2.182261943817138672e-01 2.875438658520579338e-03 1.646624295972287655e-04 1.666850177571177483e-03 6.976068834774196148e-04 3.799545811489224434e-05 8.713335846550762653e-04 8.446020074188709259e-03 1.677415333688259125e-02 2.773131430149078369e-02 3.913764283061027527e-02 1.038563530892133713e-02 5.730524659156799316e-03 8.266204609697069827e-09 3.515514617902226746e-05 1.179771569326248937e-08 6.373460055328905582e-04 2.370592555962502956e-04 8.437065844191238284e-05 8.807194232940673828e-02 2.182261943817138672e-01 2.875438658520579338e-03 1.646624295972287655e-04 1.666850177571177483e-03 6.976068834774196148e-04 3.799545811489224434e-05 8.713335846550762653e-04 8.446020074188709259e-03 1.677415333688259125e-02 2.773131430149078369e-02 3.913764283061027527e-02 1.038563530892133713e-02 5.730524659156799316e-03
2.000000000000000000e+03 1.802412441520573338e-07 7.334933616220951080e-04 9.049863081145304022e-09 2.451789041515439749e-04 2.419049851596355438e-04 1.787596993381157517e-04 8.849442005157470703e-02 1.940895617008209229e-01 7.819112506695091724e-04 2.145022153854370117e-04 5.384719115681946278e-04 1.919356727739796042e-04 2.761741416179575026e-05 8.071644697338342667e-04 1.695209532044827938e-03 1.433672476559877396e-02 1.761933229863643646e-02 9.652742184698581696e-03 8.445894345641136169e-03 3.097467590123414993e-03 1.247509873181229523e-09 4.996835195925086737e-05 4.062833625084749656e-09 2.451789041515439749e-04 2.419049851596355438e-04 1.787596993381157517e-04 8.849442005157470703e-02 1.940895617008209229e-01 7.819112506695091724e-04 2.145022153854370117e-04 5.384719115681946278e-04 1.919356727739796042e-04 2.761741416179575026e-05 8.071644697338342667e-04 1.695209532044827938e-03 1.433672476559877396e-02 1.761933229863643646e-02 9.652742184698581696e-03 8.445894345641136169e-03 3.097467590123414993e-03
3.000000000000000000e+03 1.589708915616938611e-07 4.578553198371082544e-04 8.370082404951517674e-09 2.722264616750180721e-04 2.876280050259083509e-04 2.112935762852430344e-04 8.769011497497558594e-02 1.744998395442962646e-01 8.801951771602034569e-04 2.321983192814514041e-04 4.734227841254323721e-04 7.330399239435791969e-05 4.298325075069442391e-05 3.221855731680989265e-04 8.822560776025056839e-04 1.282624993473291397e-02 1.224914006888866425e-02 8.032344281673431396e-03 5.121871363371610641e-03 3.076223190873861313e-03 7.216072184235144960e-10 6.890117947477847338e-05 4.092054251003673926e-09 2.722264616750180721e-04 2.876280050259083509e-04 2.112935762852430344e-04 8.769011497497558594e-02 1.744998395442962646e-01 8.801951771602034569e-04 2.321983192814514041e-04 4.734227841254323721e-04 7.330399239435791969e-05 4.298325075069442391e-05 3.221855731680989265e-04 8.822560776025056839e-04 1.282624993473291397e-02 1.224914006888866425e-02 8.032344281673431396e-03 5.121871363371610641e-03 3.076223190873861313e-03
4.000000000000000000e+03 1.521927401881839614e-07 3.256067866459488869e-04 9.234479847464172053e-09 3.686464042402803898e-04 3.479252918623387814e-04 1.769474038155749440e-04 8.741437643766403198e-02 1.604110598564147949e-01 1.606731209903955460e-03 2.100330457324162126e-04 3.792403731495141983e-04 1.016784808598458767e-04 2.232844417449086905e-05 4.955276963301002979e-04 6.061723106540739536e-04 1.150077581405639648e-02 1.472699269652366638e-02 5.434801336377859116e-03 4.100424703210592270e-03 2.928298898041248322e-03 1.050654008238893766e-09 6.878669228171929717e-05 4.485075422167028592e-09 3.686464042402803898e-04 3.479252918623387814e-04 1.769474038155749440e-04 8.741437643766403198e-02 1.604110598564147949e-01 1.606731209903955460e-03 2.100330457324162126e-04 3.792403731495141983e-04 1.016784808598458767e-04 2.232844417449086905e-05 4.955276963301002979e-04 6.061723106540739536e-04 1.150077581405639648e-02 1.472699269652366638e-02 5.434801336377859116e-03 4.100424703210592270e-03 2.928298898041248322e-03
5.000000000000000000e+03 1.610989670552953612e-07 2.658816520124673843e-04 1.311494379763189499e-08 1.478254562243819237e-04 2.557903935667127371e-04 1.397467276547104120e-04 8.709295094013214111e-02 1.534245759248733521e-01 4.648566537071019411e-04 1.758194412104785442e-04 1.966116979019716382e-04 1.422510249540209770e-04 1.368526500300504267e-05 5.011726170778274536e-04 4.866923554800450802e-04 1.044679339975118637e-02 1.616274006664752960e-02 3.634942462667822838e-03 3.524508792906999588e-03 2.585331676527857780e-03 1.291011519910512106e-09 6.075102282920852304e-05 4.260607866513055342e-09 1.478254562243819237e-04 2.557903935667127371e-04 1.397467276547104120e-04 8.709295094013214111e-02 1.534245759248733521e-01 4.648566537071019411e-04 1.758194412104785442e-04 1.966116979019716382e-04 1.422510249540209770e-04 1.368526500300504267e-05 5.011726170778274536e-04 4.866923554800450802e-04 1.044679339975118637e-02 1.616274006664752960e-02 3.634942462667822838e-03 3.524508792906999588e-03 2.585331676527857780e-03
6.000000000000000000e+03 1.698823126616844092e-07 2.576542610768228769e-04 2.239559471206575836e-08 1.153300472651608288e-04 1.546046696603298187e-04 1.227514876518398523e-04 8.587488532066345215e-02 1.533386409282684326e-01 4.114955081604421139e-04 1.397997984895482659e-04 1.601246913196519017e-04 1.481147774029523134e-04 1.599302049726247787e-05 3.048637299798429012e-04 4.628059687092900276e-04 1.018485892564058304e-02 1.507994998246431351e-02 2.792939543724060059e-03 2.941333921626210213e-03 2.423448720946907997e-03 1.307953967355501845e-09 5.694013452739454806e-05 4.291319299909446272e-09 1.153300472651608288e-04 1.546046696603298187e-04 1.227514876518398523e-04 8.587488532066345215e-02 1.533386409282684326e-01 4.114955081604421139e-04 1.397997984895482659e-04 1.601246913196519017e-04 1.481147774029523134e-04 1.599302049726247787e-05 3.048637299798429012e-04 4.628059687092900276e-04 1.018485892564058304e-02 1.507994998246431351e-02 2.792939543724060059e-03 2.941333921626210213e-03 2.423448720946907997e-03
7.000000000000000000e+03 1.798093620664076298e-07 2.462313277646899223e-04 3.741013188118813559e-08 1.385125797241926193e-03 8.498998067807406187e-05 1.716292608762159944e-04 8.473057299852371216e-02 1.484699696302413940e-01 6.695671007037162781e-03 2.324843371752649546e-04 8.785566315054893494e-04 1.400191104039549828e-04 5.161241278983652592e-05 2.257483429275453091e-04 5.548602202907204628e-04 9.323715232312679291e-03 1.675190217792987823e-02 2.741301432251930237e-03 2.510206541046500206e-03 2.193862805142998695e-03 1.288557260892275735e-09 5.482010601554065943e-05 5.170718075930835766e-09 1.385125797241926193e-03 8.498998067807406187e-05 1.716292608762159944e-04 8.473057299852371216e-02 1.484699696302413940e-01 6.695671007037162781e-03 2.324843371752649546e-04 8.785566315054893494e-04 1.400191104039549828e-04 5.161241278983652592e-05 2.257483429275453091e-04 5.548602202907204628e-04 9.323715232312679291e-03 1.675190217792987823e-02 2.741301432251930237e-03 2.510206541046500206e-03 2.193862805142998695e-03
8.000000000000000000e+03 1.933921254249071353e-07 2.851841854862868786e-04 3.810754733990506793e-08 1.430935517419129610e-04 4.542211536318063736e-05 1.174263015855103731e-04 8.265477418899536133e-02 1.466379910707473755e-01 6.553448620252311230e-04 1.368457451462745667e-04 1.539327786304056644e-04 1.199159087263979018e-04 1.408875777997309342e-05 2.071072522085160017e-04 4.434960428625345230e-04 9.011402726173400879e-03 1.664881408214569092e-02 1.879243762232363224e-03 2.064531436190009117e-03 1.938595902174711227e-03 1.433775209669363448e-09 5.756352038588374853e-05 7.161804482791467308e-09 1.430935517419129610e-04 4.542211536318063736e-05 1.174263015855103731e-04 8.265477418899536133e-02 1.466379910707473755e-01 6.553448620252311230e-04 1.368457451462745667e-04 1.539327786304056644e-04 1.199159087263979018e-04 1.408875777997309342e-05 2.071072522085160017e-04 4.434960428625345230e-04 9.011402726173400879e-03 1.664881408214569092e-02 1.879243762232363224e-03 2.064531436190009117e-03 1.938595902174711227e-03
9.000000000000000000e+03 2.109060943666918320e-07 3.088705125264823437e-04 3.675985382756152831e-08 4.732310480903834105e-04 2.605468034744262695e-04 1.205736480187624693e-04 7.939753681421279907e-02 1.437855362892150879e-01 1.478484249673783779e-03 1.244650484295561910e-04 1.773814728949218988e-04 1.246600877493619919e-04 3.166148235322907567e-05 4.734412068501114845e-04 5.495763034559786320e-04 8.410817012190818787e-03 1.766697131097316742e-02 2.224695868790149689e-03 1.916790963150560856e-03 1.659299363382160664e-03 2.221638872867970349e-09 5.882536788703873754e-05 1.165038465700263259e-08 4.732310480903834105e-04 2.605468034744262695e-04 1.205736480187624693e-04 7.939753681421279907e-02 1.437855362892150879e-01 1.478484249673783779e-03 1.244650484295561910e-04 1.773814728949218988e-04 1.246600877493619919e-04 3.166148235322907567e-05 4.734412068501114845e-04 5.495763034559786320e-04 8.410817012190818787e-03 1.766697131097316742e-02 2.224695868790149689e-03 1.916790963150560856e-03 1.659299363382160664e-03
